baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
mmu-miR-98-5p	0.667045406735838	0.308966149068472	1.77446075706388	0	1	NA
mmu-miR-98-3p	0.275192564957014	0.66284611750675	2.10201561738679	0.0370518735167239	0.970443645024483	NA
mmu-miR-99b-5p	12.4110329673903	0.291942813827975	0.652079077108488	0	1	1
mmu-miR-99b-3p	3.55271616316212	0.188408709566315	1.39945362439913	0	1	1
mmu-let-7a-5p	0.208313614612288	0	2.16212336002668	0	1	NA
mmu-let-7f-5p	0.393341108625883	0	2.0979668364539	0	1	NA
mmu-miR-103-3p	0.592313616771555	-1.70144946960954	1.91043028160819	-0.584416494879115	0.558940131781738	NA
mmu-miR-128-3p	0.41782293610757	1.48874766330415	1.99464971204208	0.453104701605838	0.650473349993541	NA
mmu-miR-16-5p	0.126521882135516	-0.25581670867796	2.16212336002668	0	1	NA
mmu-miR-19b-3p	8.6746922358505	0.544672372596633	0.673106557593767	0	1	1
mmu-miR-219a-5p	1.71889196934429	-0.76792691190447	1.43811019449383	-0.127225585274229	0.898761855801575	1
mmu-miR-29b-3p	1.39607170463109	0	1.75938195918007	0	1	1
mmu-miR-466f-3p	86.6420609236014	-3.70524916269525	0.36259498366716	-8.60543251430727	7.60295219285288e-18	1.31150925326712e-15
mmu-miR-7a-5p	1.52668782146912	-0.0639128150498917	1.3321005745971	0	1	1
mmu-miR-92a-3p	125.874202900249	1.32654057085972	0.365023507432777	2.03158989774141	0.0421951902574283	0.305397440458349
