baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
mmu-miR-3470b	0.84599884918121	-1.45697115496541	1.72359217825048	-0.505925163300159	0.612909186681679	NA
mmu-miR-3473b	45.6292416778004	-0.0494735515150473	0.935374769896543	0	1	1
mmu-miR-3473d	1.89910803575309	-0.0966005767474725	1.39571900413565	0	1	NA
mmu-miR-3473e	0.93572559154748	-1.78925437494512	1.80526394163211	-0.667100165494462	0.504708154447501	NA
mmu-miR-3473f	0.239574365438959	-0.736198553761414	2.16232717658533	-0.0699413366663064	0.944240351767311	NA
mmu-miR-34a-5p	242.423828319568	-0.80177716203378	0.2653984898091	-0.816940071771236	0.413962676324826	1
mmu-miR-34a-3p	21.3971835447733	-0.526455792561697	0.433529770928312	0	1	1
mmu-miR-34b-5p	2.03252251705625	-2.79872215868047	1.41950858454489	-1.55952537523334	0.118872083475549	NA
mmu-miR-34b-3p	0.402684305490094	-0.731588758596368	2.04235751438027	-0.0717926498386373	0.942766922306678	NA
mmu-miR-34c-5p	1.36985246243612	-2.0027434290637	1.42117066904534	-0.997614825033591	0.31846616947694	NA
mmu-miR-34c-3p	0.221615551929214	-1.42703570356323	2.16236428948503	-0.389422451590068	0.696963666277628	NA
mmu-miR-350-3p	13.3847540735976	0.0918759762325486	0.763827285284268	0	1	1
mmu-miR-351-5p	75.3315944955527	-0.0871274106342294	0.362279691937051	0	1	1
mmu-miR-351-3p	0.671024984495158	-0.562608174163454	1.823299260652	0	1	NA
mmu-miR-3535	11.6881955920524	-0.135389118671624	0.61562295495143	0	1	1
mmu-miR-361-5p	8.48586453827198	0.508807444875541	0.827891219656692	0	1	1
mmu-miR-361-3p	2.69740917473254	1.51897258132141	1.16914460082285	0.798883286073335	0.424358091309003	NA
mmu-miR-362-5p	1.98124093814686	-0.0724258547114647	1.23509508648202	0	1	NA
mmu-miR-362-3p	9.79584313598966	0.61539364967745	0.586065726814267	0.0519244643799794	0.95858888081036	1
mmu-miR-363-5p	19.3392205926856	0	1.44490229997507	0	1	1
mmu-miR-363-3p	28.6002308761458	-0.773633166299225	1.3861473679201	-0.136111549135765	0.891733097609072	1
mmu-miR-367-3p	14.88269262998	0	1.49342813305173	0	1	1
mmu-miR-369-5p	5.41709731617986	-1.03156138727295	1.27238234079898	-0.35099425088795	0.725592661488726	1
mmu-miR-369-3p	23.7230339123222	-0.718017129745382	0.757334424478457	-0.175688077451193	0.860539002426577	1
mmu-miR-370-5p	0.556364962267182	0	2.03110623498688	0	1	NA
mmu-miR-370-3p	2.33484964349463	0	1.63008117986669	0	1	NA
mmu-miR-374b-5p	17.8653036996604	0.616078642983421	0.562474802898698	0.0553200642978284	0.955883477643106	1
mmu-miR-376a-5p	1.35730783518846	-0.945180229999733	1.62134307051672	-0.222172429653507	0.824179655733541	NA
mmu-miR-376a-3p	3.34882998778278	-0.957386330069982	1.24782134598976	-0.298459255041372	0.765352669519101	NA
mmu-miR-376b-5p	4.18363160894449	1.08170769060123	1.33979000522594	0.370763468858912	0.710813712712573	1
mmu-miR-376b-3p	105.990076693314	-2.67712968823272	0.498143407323937	-4.19992949169164	0.000026699811214651	0.00224450293429145
mmu-miR-376c-5p	0.555918936524791	0	2.10075789009122	0	1	NA
mmu-miR-376c-3p	57.2529527410749	0.259989621663845	0.835410526246253	0	1	1
mmu-miR-377-3p	20.0811176479258	-1.02987453800997	0.72017918410247	-0.617779640275626	0.536720605997429	1
mmu-miR-378a-5p	5.22132183641059	0.343838496157988	0.718982653722503	0	1	1
mmu-miR-378a-3p	22.9263279060976	0.335144898799513	0.445683740929424	0	1	1
mmu-miR-378b	0.218262683101001	-0.209362769074848	2.16241458581758	0	1	NA
mmu-miR-378c	0.611356139218577	1.42571878146549	1.83282932278699	0.45872044401051	0.646434931040999	NA
mmu-miR-379-5p	31.6840071832751	-0.332838371270076	0.673350676113049	0	1	1
mmu-miR-379-3p	31.7548823187963	-2.65208275335026	0.976771694634194	-2.11627779959702	0.0343211877390831	0.536337043001316
mmu-miR-380-5p	0.0933022527209808	0	2.16225522373917	0	1	NA
mmu-miR-380-3p	18.5127343235916	-2.47334482878138	0.984285203865218	-1.91853166200679	0.0550436313839412	0.61373672954006
mmu-miR-381-5p	0.543248475477038	0	2.04624318478691	0	1	NA
mmu-miR-381-3p	2.14290357080739	-2.93491783289722	1.46545330064586	-1.6035688964912	0.108809111302584	NA
mmu-miR-382-5p	10.8769864685528	-0.0577885907894737	1.01729627492416	0	1	1
mmu-miR-382-3p	4.45417498783306	0.638672591295541	1.481962555688	0.0362425422749297	0.971088964426021	1
mmu-miR-384-3p	0.172364078842237	0	2.16225697465489	0	1	NA
mmu-miR-3963	0.608841924812153	-0.325691613307797	1.97983304259125	0	1	NA
mmu-miR-3968	0.821285716006114	-1.28702558410125	1.64449927608985	-0.426916018503453	0.669440497797547	NA
mmu-miR-409-5p	3.00758314516622	1.90902424812118	1.41502698871809	0.935714836506074	0.349420029653421	NA
mmu-miR-409-3p	35.4042486385082	-0.799951556001991	0.769574747532497	-0.279360849573298	0.779967912986576	1
mmu-miR-410-5p	0.207609961299171	0	2.16227482026443	0	1	NA
mmu-miR-410-3p	17.5439059290043	-1.88529940139673	0.885613864866843	-1.46828877941188	0.142025797511699	1
mmu-miR-411-5p	17.4603706920584	-1.64289196818739	0.943523090163823	-1.12125445417828	0.262179566619914	1
mmu-miR-411-3p	55.2415085028629	-1.39828972643492	0.683547804755171	-1.18986151378992	0.234100827289529	1
mmu-miR-412-3p	0.662016254662842	-0.710778750431815	1.95769787383349	-0.0642674497389581	0.94875727120072	NA
mmu-miR-421-5p	0.183070478493928	0.898192256406001	2.16242675408828	0.144851036037476	0.884828486176163	NA
mmu-miR-421-3p	3.85525099009806	1.39949512364085	0.950921717246709	0.856571690546817	0.391681636723784	1
mmu-miR-423-5p	13.3329019444939	0.735492959216101	0.580432498679984	0.259341885296361	0.795371464786497	1
mmu-miR-423-3p	17.2332068158881	1.06267087755784	0.520587413003832	0.917633359746951	0.358810846790337	1
mmu-miR-425-5p	14.7521255921781	0.0149061011433602	0.564597279634215	0	1	1
mmu-miR-425-3p	2.26613603761485	0.150646901501399	1.10531218493652	0	1	NA
mmu-miR-429-3p	19.7932669704358	-0.436872489024535	0.543885336607836	0	1	1
mmu-miR-431-5p	4.24100111785413	-0.092338875434564	1.15364253332528	0	1	1
mmu-miR-431-3p	0.412586192405627	0	2.1605202871702	0	1	NA
mmu-miR-433-5p	0.856887053520443	-0.704931880172628	1.96842824678434	-0.0609467882039673	0.951401587078836	NA
mmu-miR-433-3p	0.710134050670983	-0.745520667061224	1.87658699334719	-0.0855586055478764	0.931817305731006	NA
mmu-miR-434-5p	5.84425383063193	-1.08494774399241	1.09312625087784	-0.457390208010958	0.647390601262545	1
mmu-miR-434-3p	6.27364344040923	-0.659424804501264	1.0465243074271	-0.0711520059798467	0.943276778230512	1
mmu-miR-449a-5p	0.122845513226137	0	2.16226546852269	0	1	NA
mmu-miR-449c-5p	0.506432627468132	0	2.14964906920128	0	1	NA
mmu-miR-450a-1-3p	2.02290585464001	0.372132540372321	1.24648192983704	0	1	NA
mmu-miR-450a-2-3p	1.9387877098333	-0.676697817840168	1.20232013763748	-0.0762985782632476	0.939181556930283	NA
mmu-miR-450b-5p	1.78580591639298	1.39137838184991	1.27668948981058	0.631646056120034	0.52761818445781	NA
mmu-miR-450b-3p	8.0805956152015	0.73872096836214	0.638231971439345	0.240913138986483	0.809622438579802	1
mmu-miR-455-5p	0.610062758865672	-2.02413533182674	1.91253631783453	-0.7524943802035	0.451753808177534	NA
mmu-miR-455-3p	1.1732351093748	-0.374707627866144	1.59836918548526	0	1	NA
mmu-miR-463-3p	0.298743727418141	-1.03252009155943	2.1599621114049	-0.207206222958779	0.835848807560136	NA
mmu-miR-466a-5p	10.6619632974422	-0.764037860034373	0.629966472207265	-0.284261730129503	0.776209811827961	1
mmu-miR-466d-3p	33.0833555983861	-0.224777257647281	0.403427419838774	0	1	1
mmu-miR-466g	71.2134602976024	-0.258907539787901	0.315199168995231	0	1	1
mmu-miR-466h-5p	9.84771933561121	-0.449411296227632	0.661416222605838	0	1	1
mmu-miR-466h-3p	0.620650785624435	1.41054713911091	1.90768079584978	0.432768752605699	0.665182776265559	NA
mmu-miR-466i-3p	1.27197538526905	0.0543709786448286	1.40499033863898	0	1	NA
mmu-miR-466l-5p	0.174171497891626	-1.15860712012329	2.1623522085902	-0.265287318653854	0.790788132887083	NA
mmu-miR-466l-3p	1.32629113504845	-1.07029856271148	1.52193030329793	-0.318895064339431	0.749806087170507	NA
mmu-miR-466m-3p	7.24111299184845	-0.909377138364741	0.781965889989279	-0.414870574019581	0.678236652204077	1
mmu-miR-466n-3p	4.58041472574759	0.240219155903375	1.18304317419209	0	1	1
mmu-miR-466o-3p	1.1275455833075	-0.436097269611843	1.60747921918581	0	1	NA
mmu-miR-466p-5p	1.77718670494146	-0.416227887133234	1.21474121561614	0	1	NA
mmu-miR-466q	0.0915352392469641	0.345329072787135	2.16229076185593	0	1	NA
mmu-miR-467b-3p	7.98830050730238	0.0207955117945617	0.681983269942499	0	1	1
mmu-miR-467c-5p	22.6992413693326	-0.00352195280992905	0.466632184282784	0	1	1
mmu-miR-467c-3p	2.3203571477312	0.807482170561114	1.14086701904101	0.195044353220941	0.845358225494144	NA
mmu-miR-467d-5p	25.2796654106401	-0.0208683425760619	0.477344487098739	0	1	1
mmu-miR-467e-5p	94.2145360155022	0.206519252971121	0.373370239783551	0	1	1
mmu-miR-467e-3p	9.02531136311225	-0.388289576051707	0.644053614265322	0	1	1
mmu-miR-467f	0.125712952481746	0	2.16222848107395	0	1	NA
mmu-miR-467g	0.186748408019921	0.597774052166359	2.16247002085185	0.00592449898572758	0.995272961381742	NA
mmu-miR-471-5p	0.548423321543807	0.513519897791999	1.89961322592996	0	1	NA
mmu-miR-483-5p	1.12817465072171	2.02831601552993	1.71868080047055	0.839803129477915	0.401018778512571	NA
mmu-miR-483-3p	17.4141880610624	0.430815930154032	0.467939394211797	0	1	1
mmu-miR-484	38.1160342435116	0.42609185668159	0.386794296261984	0	1	1
mmu-miR-485-5p	0.294488557265701	0	2.16125739809754	0	1	NA
mmu-miR-485-3p	11.7430679182774	0.0102058562026377	1.36965620701156	0	1	1
mmu-miR-487b-5p	0.161160287442135	0	2.1622284810839	0	1	NA
mmu-miR-487b-3p	5.3841162844591	-1.0676790718647	1.37981418414385	-0.349841722668664	0.726457485019911	1
mmu-miR-488-5p	0.092379765414854	0	2.16222848107395	0	1	NA
mmu-miR-489-3p	0.163675406100265	-0.499995400092043	2.16231682999836	0	1	NA
mmu-miR-493-5p	0.134250757129693	0	2.1622682552135	0	1	NA
mmu-miR-494-3p	23.0743829269657	-1.2730106954088	1.35165150648196	-0.50904259817568	0.610722365639205	1
mmu-miR-495-5p	1.1561850826024	-0.445982526921109	1.73890865984624	0	1	NA
mmu-miR-495-3p	43.305451230028	-1.35868749856702	0.62766950642996	-1.2326948974256	0.217689616274721	1
mmu-miR-496a-3p	3.58466199237957	-0.509259391128877	1.47540482053934	0	1	NA
mmu-miR-497a-5p	12.1215649971069	-2.09712178894553	0.779794927805971	-1.9391755887397	0.0524799610119279	0.61373672954006
mmu-miR-497a-3p	1.35310685966696	-1.39377204994374	1.46795557945483	-0.550976855527848	0.581649540439122	NA
mmu-miR-500-5p	0.459668326547541	0.576737069557162	2.04415092547507	0	1	NA
mmu-miR-500-3p	2.72460511468741	0.783429270654879	1.26452526783206	0.156949627644831	0.875284547285017	NA
mmu-miR-501-5p	1.29756148654733	0.423091210750647	1.52091300422371	0	1	NA
mmu-miR-501-3p	1.07024926716239	1.30867094866588	1.53784703316424	0.470598461574971	0.637927506456451	NA
mmu-miR-503-5p	143.640068673192	-1.05948664425409	0.323613335062788	-1.46633062398638	0.142558236412585	1
mmu-miR-503-3p	11.786137797731	-0.500423824580452	0.650371993671402	0	1	1
mmu-miR-505-5p	0.208418890952941	0.210715317215393	2.16239131742193	0	1	NA
mmu-miR-505-3p	0.722151571734723	0.280023147322141	1.92837293927203	0	1	NA
mmu-miR-5099	71.2208154618468	-0.819578067582496	0.349469142106351	-0.671348449958254	0.501998576480609	1
mmu-miR-5100	0.556792586893218	0.822218201401353	1.95043907773568	0.121642200153021	0.903182390745112	NA
mmu-miR-5121	4.07463457908601	-1.28370306633187	0.987612907712528	-0.707504489009884	0.479253024034311	1
mmu-miR-5125	0.092379765414854	0	2.16222848107395	0	1	NA
mmu-miR-5126	769.411102645417	-2.46019682884901	0.356834794379233	-5.25518911739002	0.00000014787244137122	0.000034897896163608
mmu-miR-5128	0.74411471598372	-0.74710352053558	1.86810461721881	-0.086794400227871	0.930834938798341	NA
mmu-miR-532-5p	19.4785718606737	0.506517199910431	0.502868540381828	0	1	1
mmu-miR-532-3p	6.77526398444047	1.25787608856116	0.720687674964438	0.933710414671938	0.350453291290702	1
mmu-miR-539-5p	3.7141798103343	-0.0633814834645232	1.45796016844879	0	1	NA
mmu-miR-539-3p	1.11597468813855	0	1.80162803430111	0	1	NA
mmu-miR-540-5p	2.03304004369347	1.73504523420685	1.43838857122071	0.799563314459363	0.423963849582581	NA
mmu-miR-540-3p	3.02971141506212	0.633313429502982	1.54796417935779	0.0312351728977899	0.975081989674808	NA
mmu-miR-541-5p	30.2369225740818	-0.818247182723921	0.822389400146053	-0.283666936807958	0.776665634906658	1
mmu-miR-541-3p	0.334538857656662	-0.82104680644945	2.15680410390881	-0.109460245045173	0.912837452107459	NA
mmu-miR-542-5p	2.76744054746029	-0.0549401050059014	1.11041697311228	0	1	NA
mmu-miR-542-3p	23.8828584296438	0.487640158953651	0.578042897050953	0	1	1
mmu-miR-543-5p	0.504613637223002	-0.700502582644727	1.98150367964954	-0.0583092946584917	0.953502264046764	NA
mmu-miR-543-3p	12.9810678482705	-1.01961149889577	0.994116351589515	-0.437221455496279	0.661950751154229	1
mmu-miR-544-3p	0.298044774764542	0	2.16231825569325	0	1	NA
mmu-miR-5622-5p	0.125712952481746	0	2.16222848107395	0	1	NA
mmu-miR-574-5p	2.11408417837005	0.459332920935451	1.16291377974715	0	1	NA
mmu-miR-574-3p	2.90145341043999	0.989594905579291	1.04432753320245	0.387457375194659	0.698417634974947	NA
mmu-miR-582-5p	1.36772482923672	-0.795576769605606	1.68314591063153	-0.125131319604624	0.900419588696248	NA
mmu-miR-582-3p	0.299989726714025	0	2.16067146440408	0	1	NA
mmu-miR-598-3p	0.115257266265758	0.0154593723177139	2.16237715542045	0	1	NA
mmu-miR-615-3p	0.543265357216845	2.4497136116131	2.07454869121571	0.898870736940467	0.368721516545089	NA
mmu-miR-6236	1.97121036897348	-2.40952455549382	1.28842965684513	-1.41611305287734	0.156742407011874	NA
mmu-miR-6240	66.4232708678587	-2.07599965928302	0.433668553298329	-3.43819524662686	0.000585605291318869	0.0197432641073219
mmu-miR-6399	0.125712952481746	0	2.16222848107395	0	1	NA
mmu-miR-6412	0.148003529677875	-0.297086458493233	2.16239254950139	0	1	NA
mmu-miR-6418-3p	0.205396652204177	-0.209362767526365	2.1624145858154	0	1	NA
mmu-miR-6481	0.282739602908047	0	2.16225697471365	0	1	NA
mmu-miR-6516-3p	0.418418583377851	-0.846847692098382	2.09419027795831	-0.125053197951308	0.90048143497183	NA
mmu-miR-652-5p	2.43385409445117	0.64803270691029	1.1599285364763	0.0543742172088737	0.956637020144797	NA
mmu-miR-652-3p	1.02974724007472	0.740330669814125	1.52011512052758	0.102208159760325	0.91859145112477	NA
mmu-miR-6538	0.593929633339548	-1.19492946793344	1.93400477088062	-0.315390621779359	0.752465086505455	NA
mmu-miR-6539	1.2353289727506	0.221533181957855	1.52992482831031	0	1	NA
mmu-miR-6540-5p	0.190359837493193	0	2.1622284811054	0	1	NA
mmu-miR-6546-5p	0.174171497891626	-1.15860712012329	2.1623522085902	-0.265287318653854	0.790788132887083	NA
mmu-miR-664-3p	0.666090958870495	-0.612134414506548	1.8823922219241	-0.0144347779750271	0.988483113464981	NA
mmu-miR-665-5p	0.514071591226012	-0.691984295877547	1.99910164597231	-0.0535349442445874	0.957305689077044	NA
mmu-miR-665-3p	12.561058742172	-2.02324849011924	1.17985719878263	-1.21903395672129	0.222831304516069	1
mmu-miR-666-3p	0.890780412827784	-0.93261121500438	2.03759913933495	-0.170616834082828	0.864525060333636	NA
mmu-miR-667-5p	0.316072789974939	0	2.16225697472425	0	1	NA
mmu-miR-667-3p	2.05214213410786	-1.93506190257617	1.6541247608138	-0.816201675858346	0.414384798502163	NA
mmu-miR-668-3p	0.190359837493193	0	2.1622284811054	0	1	NA
mmu-miR-669a-3-3p	28.2156265746377	-0.407984183951135	0.445926472681197	0	1	1
mmu-miR-669b-3p	33.9764010558648	-0.0690617501747945	0.397117984706245	0	1	1
mmu-miR-669c-5p	81.3745034158227	0.00718565932043293	0.283647284677538	0	1	1
mmu-miR-669c-3p	4.69649411010067	0.788147713088769	0.842743949149287	0.2410995802138	0.809477938123161	1
mmu-miR-669e-5p	10.6591996948321	-0.62964599627506	0.647718463880681	-0.0689859839507919	0.945000776105636	1
mmu-miR-669e-3p	2.60777023078634	-0.134676368658435	1.04721582168045	0	1	NA
mmu-miR-669f-5p	10.2140121533858	-0.266589165264512	0.710556212012035	0	1	1
mmu-miR-669f-3p	148.585661846087	-0.583784627844602	0.273737609338716	0	1	1
mmu-miR-669g	0.334317293961469	-0.792390732169237	2.15422855438721	-0.0962888691757616	0.923291151120742	NA
mmu-miR-669h-5p	2.90565593888927	-1.11183296349299	1.00812667158907	-0.52262327505069	0.601236440245507	NA
mmu-miR-669h-3p	2.21053855590915	-1.27060948657613	1.29329144235882	-0.530156593787115	0.596003363272815	NA
mmu-miR-669i	3.54519475079221	-0.944383845970596	1.28687192466895	-0.279298458812753	0.780015788937769	NA
mmu-miR-669k-3p	1.21014104755772	-0.35385502402872	1.49990443325032	0	1	NA
mmu-miR-669l-5p	26.7509209287515	-0.105727714870476	0.409795656378784	0	1	1
mmu-miR-669l-3p	6.55471556155919	-1.38801423585376	0.773917003187886	-1.03764580933706	0.29943498255963	1
mmu-miR-669o-5p	7.88694837462014	-0.597220355347125	0.6715034778944	-0.0182543427241887	0.985435950618509	1
mmu-miR-669o-3p	0.554917091834618	0.192355787989998	1.83806246840768	0	1	NA
mmu-miR-671-5p	1.45474276983456	0.947701439658429	1.38122338424119	0.262621486919405	0.792842337067702	NA
mmu-miR-672-5p	18.3036355319278	-1.8239070452876	0.615216256406807	-2.01383583685279	0.0440267718421511	0.577361334262827
mmu-miR-672-3p	1.01390509380336	-1.12446518593488	1.77774111896215	-0.303476518295695	0.761526739899044	NA
mmu-miR-673-5p	6.5322558661677	0.00687067183122808	1.39368478645964	0	1	1
mmu-miR-673-3p	0.122845513226137	0	2.16226546852269	0	1	NA
mmu-miR-674-5p	8.81457365201137	0.199960303478615	0.725658920945005	0	1	1
mmu-miR-674-3p	14.2155631820515	-1.20563954329013	0.773692546547544	-0.802226989698456	0.422421666718453	1
mmu-miR-676-5p	0.248759918211337	0	2.16227651912627	0	1	NA
mmu-miR-676-3p	0.751338076413077	0	1.96118117316162	0	1	NA
mmu-miR-677-5p	1.28741709868993	-1.36749321397371	1.46446197394716	-0.534346898160419	0.593101550787944	NA
mmu-miR-677-3p	6.09044426817978	0.0848848664225723	0.74703004255292	0	1	1
mmu-miR-679-5p	0.15705029684236	-0.500875162663442	2.16231121267798	0	1	NA
mmu-miR-686	0.0915352392469641	0.345329072787135	2.16229076185593	0	1	NA
mmu-miR-690	23.0530125589057	-1.45685234731416	0.580905640519603	-1.50091475409521	0.133377611559965	1
mmu-miR-6902-3p	0.125712952481746	0	2.16222848107395	0	1	NA
mmu-miR-6911-3p	0.113861412957212	-0.713481491169511	2.16231374379082	-0.0594358662416142	0.95260494641235	NA
mmu-miR-6925-5p	0.126727443854037	-0.713481491169512	2.16231374379082	-0.0594358662416143	0.95260494641235	NA
mmu-miR-6937-3p	0.125712952481746	0	2.16222848107395	0	1	NA
mmu-miR-6947-5p	0.159819472688289	0.936911933989063	2.16243223261175	0.162756283392441	0.870710330008477	NA
mmu-miR-6958-3p	0.159855069202409	0.262757580725739	2.16232432232768	0	1	NA
mmu-miR-696	0.244468649181418	-0.0830552059311677	2.16243582146896	0	1	NA
mmu-miR-6980-3p	0.0915352392469641	0.345329072787135	2.16229076185593	0	1	NA
mmu-miR-700-5p	0.333524366284371	0	2.15425718118288	0	1	NA
mmu-miR-700-3p	3.09021698443024	1.1249061609621	1.12085063573862	0.48172668420278	0.630000117499721	NA
mmu-miR-702-3p	0.637539471255805	1.00766848793605	1.78448608150226	0.236878276382543	0.812751223354381	NA
mmu-miR-7021-5p	0.138979293284552	-0.203268481087004	2.16241374246447	0	1	NA
mmu-miR-7026-5p	0.0915352392469641	0.345329072787135	2.16229076185593	0	1	NA
mmu-miR-7032-5p	0.126727443854037	-0.713481491169512	2.16231374379082	-0.0594358662416143	0.95260494641235	NA
mmu-miR-7033-5p	1.83086667141075	0.298115019292991	1.37102664391254	0	1	NA
mmu-miR-706	0.895836210140974	0.400808434052474	1.6463203817593	0	1	NA
mmu-miR-7061-5p	0.0915352392469641	0.345329072787135	2.16229076185593	0	1	NA
mmu-miR-7068-5p	0.125712952481746	0	2.16222848107395	0	1	NA
mmu-miR-7070-3p	0.20907458173017	-0.435177754082312	2.1624405180712	0	1	NA
mmu-miR-708-5p	32.9464668549583	0.609993550521597	1.24805214918458	0.0200560928618206	0.983998625913132	1
mmu-miR-708-3p	4.12813798809565	0	1.54516657645444	0	1	1
mmu-miR-7082-3p	0.198218585608201	-0.209362766945995	2.16241458581467	0	1	NA
mmu-miR-709	1.87891036532147	-0.229171930247352	1.30598965754655	0	1	NA
mmu-miR-712-5p	21.3967507245438	-2.8049531181426	0.563146927534239	-3.94211618474377	0.0000807658331009925	0.00381214732236685
mmu-miR-712-3p	17.2450068564596	-2.66859137089624	0.639578370063201	-3.25781634855661	0.00112273040524364	0.0331205469546874
mmu-miR-714	7.12192247417285	-1.73086009555713	0.765936771980747	-1.49607335325165	0.134634540955023	1
mmu-miR-7226-3p	0.166704310527121	0.597774054028516	2.16247002085201	0.00592449984685218	0.995272960694676	NA
mmu-miR-741-3p	0.746402011603141	0.3500439080637	1.74462882226588	0	1	NA
mmu-miR-742-3p	0.198218585608201	-0.209362766945995	2.16241458581467	0	1	NA
mmu-miR-743a-5p	0.126727443854037	-0.713481491169512	2.16231374379082	-0.0594358662416143	0.95260494641235	NA
mmu-miR-743b-3p	0.161160287442135	0	2.1622284810839	0	1	NA
mmu-miR-744-5p	10.2761636985478	0.149339389441611	0.661462125085941	0	1	1
mmu-miR-744-3p	1.0864238613436	-1.41576158051611	1.51517079220112	-0.548320416464757	0.583471910998071	NA
mmu-miR-758-3p	1.76932717644909	0	1.67827981970562	0	1	NA
mmu-miR-760-3p	0.113861412957212	-0.713481491169511	2.16231374379082	-0.0594358662416142	0.95260494641235	NA
mmu-miR-7648-5p	0.126727443854037	-0.713481491169512	2.16231374379082	-0.0594358662416143	0.95260494641235	NA
mmu-miR-7666-3p	0.125712952481746	0	2.16222848107395	0	1	NA
mmu-miR-7667-5p	0.196086105861031	-0.500794795109007	2.1623117825698	0	1	NA
mmu-miR-7669-5p	0.174276774232278	0	2.16227262708851	0	1	NA
mmu-miR-7669-3p	0.369268340335902	-0.0166525241834722	2.11156501052744	0	1	NA
mmu-miR-770-5p	0.185682018135835	0	2.16227563835234	0	1	NA
mmu-miR-7a-1-3p	16.9792750452098	0.424118683338295	0.557186302644497	0	1	1
mmu-miR-7a-2-3p	0.998821485642061	-1.12017140975604	1.82295761867274	-0.293593720200997	0.769068374969831	NA
mmu-miR-8094	0.113861412957212	-0.713481491169511	2.16231374379082	-0.0594358662416142	0.95260494641235	NA
mmu-miR-8112	0.444852862989618	-2.18204829417161	2.13074595264216	-0.749543037484143	0.453529968948228	NA
mmu-miR-871-5p	0.658382958111576	0.538647267288291	1.94189475522968	0	1	NA
mmu-miR-871-3p	0.092379765414854	0	2.16222848107395	0	1	NA
mmu-miR-872-5p	7.36793141293948	1.25981904372866	0.837271322991573	0.806018938515942	0.420231929266398	1
mmu-miR-872-3p	2.19792024935277	0.251507382340282	1.38831954908878	0	1	NA
mmu-miR-874-3p	0.560801386458736	0	2.10288761894994	0	1	NA
mmu-miR-877-5p	2.02779329750167	-0.189899469484695	1.1759071371602	0	1	NA
mmu-miR-877-3p	0.751416542774557	-1.85709000225391	1.70265469300768	-0.747143567487301	0.45497690401308	NA
mmu-miR-878-3p	0.127444369441643	0.233854700116485	2.16236371745392	0	1	NA
mmu-miR-881-3p	0.22486350907053	0.344668152157033	2.16239690727021	0	1	NA
mmu-miR-883a-3p	0.092379765414854	0	2.16222848107395	0	1	NA
mmu-miR-92a-1-5p	2.21187111894999	-0.0946725323721027	1.2875205740985	0	1	NA
mmu-miR-92a-2-5p	1.19528024737667	0	1.88019985762507	0	1	NA
mmu-miR-92b-5p	0.278061783550689	0	2.16230533483581	0	1	NA
mmu-miR-92b-3p	5.36784643830168	-1.06248077014448	1.34938104380617	-0.353879485424217	0.723429201769252	1
mmu-miR-93-5p	258.644028411817	0.539299078632671	0.257528613383096	0	1	1
mmu-miR-93-3p	6.92625468015433	0.915521081791979	0.838974359376174	0.394003198520407	0.693578677779022	1
mmu-miR-935	0.455127328166343	-0.680725969849998	2.01903526138871	-0.0474303103864441	0.962170272002613	NA
mmu-miR-96-5p	8.4218144416776	-0.816677624508796	0.647322457798036	-0.35795934622113	0.720373737364218	1
mmu-miR-96-3p	9.31321982353488	-0.16559234419147	0.671590020136361	0	1	1
mmu-miR-98-5p	0.667045406735838	-1.47203467199276	1.77812260372462	-0.498881331024901	0.617862986736057	NA
mmu-miR-98-3p	0.275192564957014	0.0752530082605456	2.1039084528397	0	1	NA
mmu-miR-99b-5p	12.4110329673903	1.48726778584286	0.527494621464795	1.71054878742859	0.0871644398342765	0.89438294786475
mmu-miR-99b-3p	3.55271616316212	0.672595225197262	0.920755630774077	0.0951747907340337	0.924175993155224	NA
mmu-let-7a-5p	0.208313614612288	-0.722465974720539	2.1624336106031	-0.063587373653998	0.949298785759845	NA
mmu-let-7f-5p	0.393341108625883	-1.73632742399843	2.07835378059368	-0.553979276304146	0.57959302859414	NA
mmu-miR-103-3p	0.592313616771555	-0.632793261393233	1.87881090660156	-0.0254579960676266	0.979689651900829	NA
mmu-miR-128-3p	0.41782293610757	-0.100804759222325	2.01765827192342	0	1	NA
mmu-miR-16-5p	0.126521882135516	0.262757619221862	2.16232432231933	0	1	NA
mmu-miR-19b-3p	8.6746922358505	0.578057568531407	0.745839252487378	0	1	1
mmu-miR-219a-5p	1.71889196934429	-0.361465348751761	1.14935646904755	0	1	NA
mmu-miR-29b-3p	1.39607170463109	-0.47898301907944	1.43570256917337	0	1	NA
mmu-miR-466f-3p	86.6420609236014	0.131052098160698	0.282787723105887	0	1	1
mmu-miR-7a-5p	1.52668782146912	-1.20345375140409	1.62996644029805	-0.379450297498052	0.704353506184268	NA
mmu-miR-92a-3p	125.874202900249	1.01854620551711	0.391971416871603	1.10616153661526	0.26865660766503	1
