logFC	AveExpr	t	P.Value	adj.P.Val	B
3701	-0.50639656696432	4.47319012958212	-0.8997353282329	0.40896895279379	0.737129428590292	-6.38429710686218
3884	-0.436432929483881	5.27974490059308	-0.898502617590686	0.409566681098417	0.737129428590292	-6.84255723947047
3108	0.170972008235355	6.27547575052308	0.898475511357684	0.409579832309917	0.737129428590292	-7.1155864391719
3405	0.079255565221624	5.76218743634428	0.897913626958376	0.409852517931886	0.737129428590292	-7.07973317133707
4475	0.232545316268913	4.37858011126876	0.897575783051996	0.41001654388765	0.737129428590292	-6.35347889730077
4022	0.659300261749274	4.63942814910057	0.897485686967876	0.41006029494712	0.737129428590292	-6.46447835718116
5712	-0.508192460619347	4.47195583713868	-0.895706521625724	0.410925014349289	0.737129428590292	-6.38737452962162
3413	-0.151471782132507	5.60009216500512	-0.895424263129934	0.411062330141106	0.737129428590292	-7.03698862265244
815	-0.0849536754801665	6.74870019555044	-0.894241010739226	0.4116383605036	0.737129428590292	-7.13055893088004
4264	0.55325270303729	4.55247321188068	0.892506044668548	0.412484116173842	0.737129428590292	-6.42759007415311
4010	-0.158678165962465	6.53262306338014	-0.892314515680876	0.412577565220695	0.737129428590292	-7.12644336420934
928	-0.151981316531062	8.65759691799987	-0.89073009153952	0.413351256654028	0.737129428590292	-7.13955128604491
1069	0.0788373854769162	5.49248277895219	0.89021791324475	0.413601600783146	0.737129428590292	-7.0069391341651
3639	0.101654687753668	4.91253390890351	0.889987006761056	0.413714502645898	0.737129428590292	-6.62993416521721
423	-0.235550251654194	7.282016331767	-0.889316057596252	0.414042699984432	0.737129428590292	-7.14415476654223
2066	-0.0963047403366533	6.16821258194174	-0.88879654990469	0.414296958509708	0.737129428590292	-7.12171900125261
1738	-0.0772196479997547	4.90399054135841	-0.888788589532763	0.414300855437538	0.737129428590292	-6.62599601463174
1522	-0.115209041279623	7.54816710869986	-0.887722258965725	0.414823126047148	0.737129428590292	-7.14933655778165
2716	-0.179669919626069	5.95606537576722	-0.887445212637646	0.414958902512281	0.737129428590292	-7.11074440211665
602	-0.363858372009103	10.9966337401361	-0.886594329675596	0.415376124459057	0.737129428590292	-7.00330769972074
3655	0.0750397993657623	6.10801328588831	0.885264367521827	0.416028911856259	0.737129428590292	-7.12310441942827
766	0.0685656842828513	5.21682029063136	0.885068470685814	0.416125131585428	0.737129428590292	-6.85813313793201
3645	-0.153066516594327	5.73018693774361	-0.884957262870765	0.416179761840116	0.737129428590292	-7.08157352150594
1016	-0.430145592510321	10.0913762238965	-0.884711839837952	0.416300344346236	0.737129428590292	-7.05924027709569
4240	0.397572079184237	4.54305491249118	0.884536477380549	0.416386520965213	0.737129428590292	-6.43700135791798
2611	-0.130307635979459	6.40891563421487	-0.883284316555394	0.417002260823533	0.737129428590292	-7.1320683604912
3608	0.200374978974429	6.8291591215445	0.883126756557416	0.417079789743298	0.737129428590292	-7.14295782021819
1543	0.100511870731582	7.45059729573954	0.882598300877312	0.417339903207543	0.737129428590292	-7.15248221714858
1271	0.107239660664664	7.94801448619194	0.882299433939191	0.417487065551711	0.737129428590292	-7.15668073277134
5632	-0.41675087534497	4.37333634073047	-0.880788907666742	0.418231466320454	0.737129428590292	-6.36120152165435
2070	-0.178695622408004	5.61611502676106	-0.880630658523539	0.418309512455844	0.737129428590292	-7.05470456152027
1114	-0.145046850851857	9.17210062898699	-0.879953583903837	0.418643563185412	0.737129428590292	-7.1220925910151
1887	0.0751652046195099	5.30035235885425	0.878891122458755	0.419168170413721	0.737129428590292	-6.91725362800796
465	0.0924721605207033	8.69431721368287	0.878861872319934	0.419182620336838	0.737129428590292	-7.14940501369579
3459	-0.141222218366838	6.17971355805617	-0.8785055602936	0.419358673782549	0.737129428590292	-7.13124291370607
4863	-0.335953103298878	4.2806254825012	-0.878476469805382	0.419373049894888	0.737129428590292	-6.32587015734909
4648	-0.652575376298399	4.97204958060444	-0.873980669960143	0.421599400200734	0.737129428590292	-6.65894660022381
311	0.164962859339516	8.1283121372691	0.87144787935476	0.422857671493039	0.737129428590292	-7.16585971732595
1263	-0.129580496747537	4.77555285604358	-0.871404934851357	0.422879030958534	0.737129428590292	-6.56721268158077
4663	0.197170274841079	4.11074560060708	0.871208803275366	0.422976592222634	0.737129428590292	-6.26617726539379
2629	-0.14195605061534	6.43840194625536	-0.870576201332841	0.423291384211004	0.737129428590292	-7.14421391743586
1717	-0.279692014837723	11.0337308460734	-0.870238649490172	0.423459428851431	0.737129428590292	-7.01595535736334
4637	0.215425912636348	4.11786296648779	0.869518593345247	0.423818068836831	0.737129428590292	-6.27040522351174
310	0.250108755069201	8.47384246919886	0.869041448341648	0.424055850441785	0.737129428590292	-7.16428006472777
2907	0.287330546432511	4.59388107325878	0.868902415156927	0.424125155912718	0.737129428590292	-6.47753483398803
916	0.134802941786729	7.47922879241888	0.867301901920494	0.424923610534814	0.737129428590292	-7.16683646444784
3427	0.683719147149043	4.77674614663605	0.866278773857261	0.425434628511608	0.737129428590292	-6.56854231002887
3766	-0.513825426021224	4.56897516640788	-0.865132893365359	0.426007518201194	0.737129428590292	-6.46037519496986
2892	-0.155084351289204	5.48277753797662	-0.864869957175661	0.426139058312003	0.737129428590292	-7.0196496523696
816	-0.0794469685608679	5.43944846983418	-0.863297338360448	0.426926450071745	0.737129428590292	-7.00520619503706
1906	0.127595610300459	8.89113728975	0.862522775004594	0.427314675259607	0.737129428590292	-7.15509498087665
3647	-0.130830300405924	5.67775260006426	-0.862512386796009	0.427319883858824	0.737129428590292	-7.09045466454734
2270	0.864466365532631	4.65286697000247	0.861345845371877	0.427905092229286	0.737129428590292	-6.49567299957387
3091	-0.077772800359357	5.56742593667429	-0.859990871912759	0.428585600959706	0.737129428590292	-7.06183218763415
2991	0.56010959337981	4.63530628282989	0.859927540888854	0.428617427998579	0.737129428590292	-6.49906576250341
3640	0.500438937167346	4.50708143841141	0.857006889617804	0.430087170549734	0.737129428590292	-6.44124505920866
1328	0.650820686651441	4.64864683760417	0.855923199044527	0.43063348974462	0.737129428590292	-6.50723655901665
2434	0.067186356111602	5.83743344025814	0.855893288308829	0.430648576117028	0.737129428590292	-7.12968238885452
2158	0.292274619511995	9.1983178345185	0.855826138147786	0.430682446776931	0.737129428590292	-7.14206705119718
893	0.162115512207087	6.79341966543913	0.855039303321406	0.431079479381163	0.737129428590292	-7.16742823144285
2121	-0.155733645332194	5.99501067304028	-0.854614042572578	0.431294180051182	0.737129428590292	-7.14371248687781
4918	0.304615858375121	4.24212632493629	0.854244492746186	0.431480820367286	0.737129428590292	-6.33301538097788
5311	0.387016243111564	4.35276931590438	0.85361400131854	0.431799391034203	0.737129428590292	-6.37896140742932
2531	-0.131546558452324	5.4365916705027	-0.853574605820854	0.431819302498	0.737129428590292	-7.01010455220685
3150	-0.27898925042479	4.67857859134461	-0.851809270327143	0.432712266370233	0.737129428590292	-6.53296974669289
1610	0.109020036980114	6.08855634050496	0.85078824234775	0.433229377831381	0.737129428590292	-7.15333793875803
3622	0.47393309119444	4.46932703685306	0.850576699924756	0.433336574825104	0.737129428590292	-6.43065878019067
1298	-0.154399264063175	5.70898748394945	-0.849720388006224	0.433770708765397	0.737129428590292	-7.10835108869495
2404	0.0631148543255255	6.39904580378983	0.847583378458317	0.434855576702525	0.737129428590292	-7.16394293643781
4699	-0.0899890197366569	5.46350025363055	-0.847501730110091	0.434897066969022	0.737129428590292	-7.03037892147912
3011	-0.262154346938986	7.03432969593419	-0.846016515590535	0.43565231622437	0.737129428590292	-7.17989770441696
1728	0.220110298636892	4.73715193794668	0.843772540060775	0.436795294222815	0.737129428590292	-6.57129322397353
2220	-0.161780503897776	7.30309434306122	-0.842854842677338	0.437263382305285	0.737129428590292	-7.18612356731103
2366	-0.13604134268286	5.22606099061993	-0.842756851116414	0.437313387141901	0.737129428590292	-6.89433825370726
2131	0.0636148548382236	5.27152525245266	0.842240886209373	0.437576754216223	0.737129428590292	-6.93218138805329
1711	-0.0839803425317935	5.35908280904755	-0.84103574710542	0.438192369010251	0.737129428590292	-6.98313370061441
4609	0.182502337969175	4.0189097128907	0.840537058871046	0.438447303137536	0.737129428590292	-6.25900932375119
1208	0.0928524700446278	8.0497270822152	0.839966332783384	0.438739201518114	0.737129428590292	-7.19426876460346
1654	0.156026308395525	5.81269585786509	0.839652247318124	0.438899903571675	0.737129428590292	-7.13952168785943
1758	0.0784052778558344	5.26307668196549	0.839560404642178	0.438946903361248	0.737129428590292	-6.92909863515084
2199	0.124755556744645	5.66882385028497	0.839503531037348	0.438976009905048	0.737129428590292	-7.11149512691294
3113	-0.467660031490957	4.46382276742969	-0.839156959554731	0.439153408432028	0.737129428590292	-6.43597440395147
3956	0.776396513469295	6.23723592370153	0.839100897636747	0.43918210977838	0.737129428590292	-7.16206222967228
994	0.130200883096796	6.51771352000623	0.837838896881836	0.439828576742002	0.737129428590292	-7.17487598884977
1808	0.0964582329176107	5.82030936828756	0.837597385144233	0.439952374476802	0.737129428590292	-7.14316572209334
1660	0.242157801689085	6.64244590724317	0.835611837386822	0.440971155002479	0.737129428590292	-7.180259136046
4164	-0.573096650617076	4.59281389518494	-0.835428543063337	0.441065292708934	0.737129428590292	-6.49590804340094
1184	0.142771997173556	5.49115025807763	0.834788763211533	0.441393994655607	0.737129428590292	-7.05460164306543
1395	0.133073989917371	6.86945209196195	0.834226643817159	0.441682949258034	0.737129428590292	-7.18786259564273
503	-0.223756382275969	9.48325580936524	-0.832310353382057	0.442669080859374	0.737129428590292	-7.14396504251965
1628	0.117845040605693	5.27230512030005	0.832279564893598	0.442684938287219	0.737129428590292	-6.94034373153909
1121	-0.220412360561507	8.58661461121359	-0.831614043034152	0.44302781598347	0.737129428590292	-7.19446738937477
2952	0.158253718366877	6.8477338173105	0.831374619715717	0.443151216091817	0.737129428590292	-7.18978999835682
5010	0.505957532591041	5.37894164693204	0.830042639000789	0.443838198874473	0.737129428590292	-6.97170423656219
1415	0.147220418321863	9.55158265957583	0.829647014121429	0.444042400779478	0.737129428590292	-7.1418151192271
3179	-0.406452307457853	5.20795304595735	-0.829100365192468	0.444324670072846	0.737129428590292	-6.86903397073574
2511	0.356059225310489	4.47317553681274	0.827275974955964	0.445267694181808	0.737129428590292	-6.45667257643224
2071	0.118166925266561	9.4907647694751	0.827269199877604	0.445271199008314	0.737129428590292	-7.14790418817204
4495	-0.266496248280928	4.81010792139965	-0.826837231194762	0.445494704189699	0.737129428590292	-6.62661319326695
2777	-0.179925758161062	8.61001449153172	-0.82678923817785	0.445519541485334	0.737129428590292	-7.19816452760128
3544	-0.120143440322313	5.37865558257399	-0.826056292607415	0.445898983899137	0.737129428590292	-7.00501330650215
4344	-0.503336782355733	4.52319912462502	-0.82538157687104	0.446248495374024	0.737129428590292	-6.47343589752661
3464	0.219190240769584	4.16075361921966	0.824678866681221	0.446612726795944	0.737129428590292	-6.32617352009133
3134	0.0612367396568612	7.30898116345094	0.824104363332779	0.446910671161195	0.737129428590292	-7.20243204626418
4777	-0.19901856843308	4.89922036209029	-0.823960002423497	0.446985561890165	0.737129428590292	-6.6819089199659
2572	-0.196616081240465	6.5819208843173	-0.823378448249275	0.447287352518405	0.737129428590292	-7.18940059934806
3665	-0.123059588332517	5.45407109087607	-0.822920505336076	0.447525103978012	0.737129428590292	-7.0455629625042
3331	0.0902989944654813	4.92463849847245	0.822138459520937	0.447931339648962	0.737129428590292	-6.69807348208394
2283	-0.834827708291247	6.54481486686441	-0.821058746772926	0.448492652757839	0.737129428590292	-7.19086331096258
3451	-0.0779021731465095	6.38720154492515	-0.820754562237956	0.448650884959342	0.737129428590292	-7.18725603561204
5033	-0.479603021372886	4.49773492347867	-0.820738817189788	0.448659076432224	0.737129428590292	-6.46670558784575
3409	0.492315178117276	5.44958035355384	0.819934989909514	0.449077421914815	0.737129428590292	-7.02133618683453
4380	0.410425367001817	4.40950730035847	0.817419660676339	0.450388388500559	0.737129428590292	-6.43458649267228
2621	-0.113575569638118	4.94072757178913	-0.816929136031171	0.450644378082847	0.737129428590292	-6.71392092389808
4387	0.383669536270689	4.37992743022914	0.81610454342725	0.451074951978842	0.737129428590292	-6.423350850056
2890	0.0339140539091618	5.17814230312244	0.815141006072333	0.451578466666953	0.737129428590292	-6.89270298146602
3583	-0.188924562990429	8.04096291224514	-0.814098525357816	0.452123706364013	0.737129428590292	-7.21680171359271
425	0.10212807238411	8.91486771220546	0.813678027226669	0.452343774614845	0.737129428590292	-7.19675524540893
1379	-0.110577715909368	9.63444428957169	-0.81324532775116	0.452570311710799	0.737129428590292	-7.15059695629304
3494	0.571924502308455	5.66755015145569	0.812551196100365	0.452933896365873	0.737129428590292	-7.10538422772415
3172	-0.0820084026836723	4.69755076152414	-0.812519723589232	0.452950386748646	0.737129428590292	-6.57896105921368
40	-0.0536617862164412	8.29272790146088	-0.811483283910365	0.453493690767423	0.737129428590292	-7.21778298884035
3449	0.133646078831616	5.55402969380367	0.809459658875371	0.454555875761164	0.737129428590292	-7.10143110222783
4324	0.314135379944425	4.28406592850426	0.808928945183921	0.454834748851372	0.737129428590292	-6.38943646474398
5296	-0.211990079232902	7.41197931305339	-0.80860811562059	0.455003396122589	0.737129428590292	-7.21743152551078
2819	0.11807822452881	7.67951615451256	0.808119398758148	0.45526038421468	0.737129428590292	-7.22169989950717
5062	0.246729272028133	4.18429738265457	0.807198176815525	0.455745094618583	0.737129428590292	-6.35034687971767
36	-0.11496983413196	8.58166944636702	-0.80709053069244	0.455801758696377	0.737129428590292	-7.21628464664022
4275	0.301242949677294	4.25690609782458	0.806819819735661	0.455944281912496	0.737129428590292	-6.38000054027574
1696	-0.168776851429334	6.04982654610535	-0.806038532318644	0.456355797358924	0.737129428590292	-7.18948474002563
4470	-0.54493283130046	4.58942197169296	-0.805407338650562	0.456688457160818	0.737129428590292	-6.52058582389838
1965	0.136711975905453	6.68997596765947	0.805025667964482	0.45688969726569	0.737129428590292	-7.2079720416521
5479	-0.584767207177129	4.63535212315474	-0.80457359618493	0.457128142058078	0.737129428590292	-6.54391035053938
5303	0.179349569413619	4.13345060184871	0.804482440516451	0.457176233178719	0.737129428590292	-6.33269966991541
2790	0.265275255671509	5.77658414515436	0.804469155573124	0.457183242247059	0.737129428590292	-7.16010736233999
4299	-0.169141558048756	4.07725000006148	-0.803351683876054	0.45777309931253	0.737129428590292	-6.31208870966859
1402	0.0832646754382109	5.48866069845641	0.80304337929504	0.457935936818174	0.737129428590292	-7.0823127757253
2616	-0.0693871379259559	5.04949981499435	-0.802866920192499	0.458029156650806	0.737129428590292	-6.80494289123207
3140	-0.455937742569431	5.41290484928406	-0.801964167991035	0.458506282149325	0.737129428590292	-7.01082064925811
4831	0.116179502567851	5.45562555819325	0.801056467105404	0.458986393315509	0.737129428590292	-7.06875465792013
2986	-0.168096947407152	7.0402922042356	-0.800792630558491	0.459126014272151	0.737129428590292	-7.21946414962598
556	0.0996195489450393	8.50809907945259	0.800762661703102	0.459141875620887	0.737129428590292	-7.22376230236084
3567	-0.548071610606605	9.80258926448057	-0.798920373952457	0.460117703618493	0.737129428590292	-7.15242449163985
2142	0.0863201822681932	6.4427537348604	0.798839506487817	0.460160572739357	0.737129428590292	-7.20696792461104
1285	0.127659241898744	8.51352463636232	0.798580602665551	0.460297841554527	0.737129428590292	-7.22546122107455
2968	-0.234006169323218	5.23105269850734	-0.797921749066039	0.460647296813092	0.737129428590292	-6.93020640697325
1759	-0.0997191080332627	6.75690460566727	-0.797782374480274	0.460721245996	0.737129428590292	-7.21611135121467
888	0.0906079728222515	5.44710824926119	0.797772544575203	0.46072646186421	0.737129428590292	-7.0683020327395
177	-0.107298238217473	7.63223806602988	-0.797315266119137	0.460969147511407	0.737129428590292	-7.2302475173651
4083	-0.276265183466779	4.25459015449105	-0.796293114882135	0.461511961422219	0.737129428590292	-6.3875692341053
812	-0.133889849780373	6.98028887498027	-0.796240899062335	0.461539703287085	0.737129428590292	-7.2225509408493
124	0.0715461419854293	7.74274372903377	0.795994383450532	0.46167069171884	0.737129428590292	-7.23256320545431
183	0.137655306591126	11.9685735895225	0.795380678546416	0.461996908527112	0.737129428590292	-7.02051117439101
2496	-0.0992052959567351	5.18673790154403	-0.79486993731206	0.462268523927174	0.737129428590292	-6.91213494950292
2416	-0.339194767191331	4.32292109801327	-0.794363998909894	0.462537700915644	0.737129428590292	-6.41640638497244
1869	0.0721735165023061	5.40216660368524	0.794266950222118	0.46258934739351	0.737129428590292	-7.04898044405005
3560	0.22640123034593	5.03920160413818	0.794140916688763	0.462656425087031	0.737129428590292	-6.80305534224056
3702	0.47047617213742	4.54588883879001	0.793209600181875	0.4631523128835	0.737129428590292	-6.51590335422211
77	0.0799141995111947	7.27442598884493	0.792997022112175	0.463265556692517	0.737129428590292	-7.22862223242549
2117	-0.288376518118146	4.82749456263929	-0.792806502976139	0.463367066626941	0.737129428590292	-6.66561962596694
4988	0.0827010318917778	3.93620790947812	0.791606131825966	0.464007008441137	0.737129428590292	-6.27613181472601
1737	-0.114528378389029	5.78623913145598	-0.79118194063237	0.464233308260669	0.737129428590292	-7.17609072602495
839	0.40780143063566	8.74446128368786	0.789720087913158	0.465013805546237	0.737129428590292	-7.22405907935826
236	-0.121521493402765	9.00895539992482	-0.789463825823041	0.465150725375887	0.737129428590292	-7.21170922243384
4110	0.433927857870476	5.30444408522551	0.787243168633987	0.466338450649915	0.737129428590292	-6.97577465311204
2635	0.406191898940187	5.30348448308478	0.786488880486598	0.466742388475837	0.737129428590292	-6.96853128464515
5200	0.476708117983116	8.14450809380235	0.786213364681581	0.466889997004223	0.737129428590292	-7.2396994805813
833	0.150374728357637	8.83545907903274	0.78583935525734	0.467090428427983	0.737129428590292	-7.22439442326802
2350	0.224255667714667	5.32330058756985	0.785701739414464	0.467164192500035	0.737129428590292	-7.00508349908485
4142	-0.604813173119943	4.67337560473786	-0.78520100993015	0.467432662549046	0.737129428590292	-6.5802072178877
3276	0.148725288715274	5.08608238121997	0.783876069206142	0.468143583534853	0.737129428590292	-6.84870841599874
1749	0.0956508332128321	5.96838545029957	0.783014346137609	0.468606380081163	0.737129428590292	-7.20500165815261
4407	-1.26472605386071	5.47317315291476	-0.782896612523816	0.468669635942817	0.737129428590292	-6.86932224511585
3100	-0.119647849740151	5.66940832450647	-0.782882129033715	0.468677418055902	0.737129428590292	-7.15777211762482
1581	0.27229240495341	4.72128933233083	0.782207391322398	0.469040065334963	0.737129428590292	-6.61536134726703
3221	-0.286693238044044	4.81750111742018	-0.781723059117312	0.469300502598315	0.737129428590292	-6.66904593793137
4941	-1.00963150990606	5.0565973312218	-0.780044311794326	0.470204021632724	0.737129428590292	-6.74234072209882
2012	0.212565032123101	5.54068843680343	0.779520162274311	0.470486383573356	0.737129428590292	-7.11832336937153
1488	-0.158109345663918	7.2951679307218	-0.779254003914248	0.470629811628619	0.737129428590292	-7.24052217771491
2048	-0.160890783262559	5.13243000672779	-0.777853743068495	0.471384911408449	0.737129428590292	-6.88325861230038
1346	0.166564462956647	8.13881290874984	0.777441686082049	0.471607283454339	0.737129428590292	-7.24737645086446
2396	0.0881584316999451	6.64027543531	0.776294562503308	0.472226745403486	0.737129428590292	-7.23057886509208
244	-0.11055029992358	6.85450678516392	-0.774140897628586	0.473391348100795	0.737129428590292	-7.23851905654346
4856	0.185135479123222	4.12221721197307	0.774088545456942	0.473419683650829	0.737129428590292	-6.35346125729868
3456	0.143693889017076	5.27953101327244	0.773991932462285	0.473471978546351	0.737129428590292	-6.99418325121336
1425	-0.163320383664175	8.2349069543763	-0.771766919371767	0.474677497058121	0.737129428590292	-7.25147193457702
4883	-0.336751240023633	4.32346503198223	-0.771256429918557	0.474954394841006	0.737129428590292	-6.43584579895536
3161	-0.103190539169812	6.4375952283865	-0.771152022130747	0.475011041716268	0.737129428590292	-7.23010212368562
2942	-0.367751110421829	5.10114659375737	-0.770827242907917	0.475187283269028	0.737129428590292	-6.85174476459529
2523	0.102900957011903	5.69629392458612	0.770298648226135	0.475474226464115	0.737129428590292	-7.17734311456978
1557	0.134305267985132	5.02777317866444	0.769796525897767	0.475746915366522	0.737129428590292	-6.81609992849946
3536	-0.171922114991628	5.9655876189597	-0.769721467827673	0.475787687060862	0.737129428590292	-7.21411734063779
548	0.128313312224956	9.17439873094954	0.769362461160797	0.47598273512633	0.737129428590292	-7.21793760601959
951	0.149884603652863	8.47434918982228	0.768580703750009	0.476407663212876	0.737129428590292	-7.25126435438637
4071	0.313242025824891	7.96145173093783	0.768391622143785	0.476510480582228	0.737129428590292	-7.25543741429688
3111	-0.0601860122967892	4.78332887659999	-0.76816124522104	0.476635774858185	0.737129428590292	-6.65982671165064
4950	1.49377384008258	6.11427145634459	0.768031279443599	0.47670646937484	0.737129428590292	-7.15022919995059
1139	-0.183563843147621	5.89573120944642	-0.765769711935638	0.477937854161325	0.737129428590292	-7.21022081688914
409	0.0616714785135688	8.03344368581839	0.764569360795001	0.47859235541764	0.737129428590292	-7.25839687291092
4362	0.919431287327084	5.0543630530982	0.76449529768589	0.478632760064666	0.737129428590292	-6.77600423264574
2493	-0.290473744780447	4.69462688413258	-0.762018473472399	0.479985389563231	0.737129428590292	-6.61701550038474
4833	-0.501302511722614	4.58008954648639	-0.761952882817139	0.480021246886224	0.737129428590292	-6.5531552468384
1605	-0.0559997481680359	5.54274869682828	-0.761857899372155	0.480073176172178	0.737129428590292	-7.13700299815969
4621	0.0612065385276042	4.35777395840524	0.761733025472405	0.480141453290294	0.737129428590292	-6.46231096421546
1334	-0.157294440804249	5.47539343228503	-0.760676256821329	0.480719540487179	0.737129428590292	-7.1045494159061
728	-0.179759424580103	11.8438088930473	-0.760421881553613	0.480858766728253	0.737129428590292	-7.05772245034256
395	0.128288338042809	8.13032923792234	0.760333627133796	0.480907077445256	0.737129428590292	-7.26148632726483
4453	0.445710538907487	4.50353151442631	0.75982047436587	0.481188047732533	0.737129428590292	-6.52357261126203
5169	-0.232227723331121	4.18242099929165	-0.759458805295586	0.481386145800956	0.737129428590292	-6.38855269910791
4922	-0.318990268018108	4.32571488258244	-0.757381043030171	0.482525337922882	0.737129428590292	-6.44820561246565
4394	-0.142307255664276	4.07270191957423	-0.755749673452635	0.483421135064488	0.737129428590292	-6.3493561765553
1158	0.119918485521147	6.59535722854394	0.755345644157727	0.483643174298091	0.737129428590292	-7.24648722910044
431	-0.0615616713237479	5.66853513072167	-0.754754458295969	0.483968199144329	0.737129428590292	-7.18247192901593
3315	0.249443461646635	5.97336842713225	0.754517975570471	0.484098257410848	0.737129428590292	-7.22708593065807
740	-0.320503625587397	10.5182767582657	-0.753960572776652	0.484404910733958	0.737129428590292	-7.14704150359062
1430	0.0802881297155364	6.78856833624598	0.753932677909987	0.484420260649865	0.737129428590292	-7.25347022867936
3881	0.757742802620812	4.9427260833374	0.753603596672144	0.484601372865703	0.737129428590292	-6.74964754964514
1975	0.158567615638621	5.05981311123281	0.753467078225797	0.484676520964229	0.737129428590292	-6.85375601747218
2413	0.110969389626689	7.32860234946239	0.752169558460805	0.48539117060499	0.737129428590292	-7.2630039728952
1904	0.139928262794839	4.95054448700187	0.751220378987307	0.485914436961223	0.737129428590292	-6.7749064812618
4719	-0.351527123316165	4.98437398199412	-0.751134211342193	0.485961959616414	0.737129428590292	-6.79356403523102
2723	0.293060360459307	4.28625829737732	0.750699848739913	0.48620156709059	0.737129428590292	-6.4383769513922
1088	-0.180989178006211	8.17794845002305	-0.75037394353289	0.486381401492512	0.737129428590292	-7.26924668692278
2813	-0.26529988863291	4.2500344202952	-0.749735487560518	0.486733838690694	0.737129428590292	-6.42341263021295
5678	0.320919531681993	4.36939074616681	0.748995711883289	0.487142433322989	0.737129428590292	-6.47513206455044
1269	-0.118716786031258	5.05443917826343	-0.74855633011165	0.487385229250745	0.737129428590292	-6.85171386969996
470	0.179087240218937	11.6039522238758	0.747028212719642	0.488230314969668	0.737129428590292	-7.08444536115215
676	-0.161791331244553	9.7249221331844	-0.746893054574807	0.488305110799345	0.737129428590292	-7.19995151677762
1598	0.07419282518876	9.42154808918045	0.743709094272867	0.490069453343606	0.737129428590292	-7.22231752857336
2175	-0.168895530878957	6.23757117943886	-0.743384798016104	0.490249410578488	0.737129428590292	-7.24845842889131
1092	0.642284627507506	11.8220231488087	0.74325798956227	0.490319791378954	0.737129428590292	-7.07256129099075
2137	-0.133045387875188	7.21861791829712	-0.742846175477849	0.490548404438566	0.737129428590292	-7.26928792505537
1957	0.529786033396138	4.71316986375521	0.742776246514534	0.490587232065086	0.737129428590292	-6.64033942632218
3749	-0.341512617734998	4.36988708049888	-0.742397125040236	0.490797774836821	0.737129428590292	-6.4785960472643
2150	0.114525824054011	5.12084556165701	0.740018134228532	0.49212039329402	0.737129428590292	-6.9116093132644
1303	-0.131685850807102	7.11587636470614	-0.739058111152029	0.492654838890303	0.737129428590292	-7.2712347792741
5412	1.02849499077381	5.27308205642434	0.738827289905434	0.49278339840215	0.737129428590292	-6.8733210101818
3369	0.0958182507192902	5.14785284464875	0.736684038267832	0.493978247480668	0.737129428590292	-6.93474686074095
3255	-0.141486560931783	4.04774014870459	-0.735450303476122	0.494666972874356	0.737129428590292	-6.35686601720153
4513	-0.302668933217921	4.31289580791129	-0.7350471707896	0.494892166021819	0.737129428590292	-6.46078012954349
4845	0.743770720723259	4.91061975180505	0.733802735264373	0.495587773134159	0.737129428590292	-6.7469727171895
4826	-0.110142692466471	4.18151923756679	-0.732974811669818	0.496050941952934	0.737129428590292	-6.40979235510683
3680	-0.44735881215508	4.5364724422241	-0.732720204031215	0.496193439384981	0.737129428590292	-6.55739125053054
4511	-0.537625148866005	4.64931032330831	-0.732212228298345	0.496477826504221	0.737129428590292	-6.61093916381224
2598	-0.107599232349432	5.60089253460409	-0.732079103309748	0.496552374663126	0.737129428590292	-7.1797043831582
1766	0.0635952326878018	5.03886968347069	0.73154328365685	0.496852505839003	0.737129428590292	-6.85647211106169
681	-0.152855835986324	7.30229092729028	-0.731053984087787	0.497126690817289	0.737129428590292	-7.27965731591066
2268	0.0674937048719562	5.43968487235065	0.730441490102449	0.49747005902679	0.737129428590292	-7.12021652618734
538	0.0663925753798305	6.91577272242777	0.729066999251414	0.498241213590665	0.737129428590292	-7.27650297316853
4309	-0.287382984158405	4.28506987717035	-0.726100300297736	0.499908527839271	0.737129428590292	-6.45638995252903
4086	-0.175742260754046	5.53031419221253	-0.72590322624305	0.500019423581754	0.737129428590292	-7.15530263049595
1227	-0.0501341132737139	8.40293124411423	-0.725576489531305	0.500203319842636	0.737129428590292	-7.28710029266899
4771	-0.237032297895839	4.21778235688804	-0.725479947285674	0.500257665481854	0.737129428590292	-6.42950970395479
3538	0.132330687206921	7.58455014782501	0.723985504233614	0.501099445116459	0.737129428590292	-7.28943097297415
2081	-0.155435629636671	7.49493763727038	-0.723681389488003	0.501270865888159	0.737129428590292	-7.288240989084
884	-0.0978264381053568	6.45759403125537	-0.723460041795963	0.501395658988494	0.737129428590292	-7.26880020499756
2804	-0.0950960423617975	8.56512224967519	-0.723103149935124	0.501596915897314	0.737129428590292	-7.285558900092
1886	0.107939979858833	6.63891129444759	0.7224701577309	0.501954008780883	0.737129428590292	-7.27389252131088
573	-0.047450167531875	6.46955445744593	-0.722293855072281	0.502053498804774	0.737129428590292	-7.26988720818211
1	-0.0644945185632171	8.75988044345404	-0.721213840925555	0.502663265868048	0.737129428590292	-7.28017031785864
1118	0.0951478638600793	8.02577687026005	0.720669287706011	0.502970911788875	0.737129428590292	-7.29352789535089
406	-0.0569428206231581	7.42095750660603	-0.719957438570804	0.503373269481308	0.737129428590292	-7.28997486215193
764	-0.0811909727198339	5.34136198795532	-0.719591039050177	0.503580456416331	0.737129428590292	-7.07377244356396
