	pausedE141	pausedE142	pausedE143	pausedTS1	pausedTS2	pausedTS3	wtE141	wtE142	wtE143	wtTS1	wtTS2	wtTS3	dICM1	dICM2	dICM3	dTE1	dTE2	dTE3	mICM1	mICM2	mICM3	mTE1	mTE2	mTE3	wtICM1	wtICM2	wtTE1	wtTE2
mmu-miR-1839-5p	1.5981753322027001	1.02108538458816	0.40871556388959207	0.4013373663238621	1.43918010565108	0.120607416461079	0.6582743039284301	-0.219374096566822	-0.33534532174897197	1.5447463814605502	0.577671207476668	1.70525898863775	1.55365396247298	1.38630680029743	1.06820969166541	0.283651298225969	0.798497050091998	0.7279467567231491	0.45996203736737296	0.972216571082649	1.63982909369984	1.6406249451322	0.442563778247452	1.74761331901821	0.566584579904621	0.394985061792425	0.366429094132052	0.322352536549161
mmu-miR-1839-3p	0.28798045307993	-1.3546021379133701	-1.0412650062873399	0.6125377784824461	0.402980666993	0.765341691284168	-0.848444187261912	0.5780085334846539	1.1073853216143201	0.26674804559397397	-0.910415527770818	-0.8434138898142941	-1.07389744916315	-0.9649133401747709	-1.2169196019031499	-1.31363136533507	-1.25825140019605	-1.3144262576831498	-1.2536231848860402	-1.23575227394418	-1.2283424559773002	-1.27097360972954	-1.2614577663234599	-1.25937927329195	-1.2117418252735102	-1.28379167596673	-1.29815099380635	-1.3114424786820502
mmu-miR-1843b-3p	-1.8561693845184402	-2.17439766648807	-1.69373779218382	-2.0536551217880903	-2.0979286885912902	-2.2243212285355	-1.99681934188775	-1.9224930946424899	-1.9523222464438603	-2.23064520842054	-2.01455723864063	-1.99537953284006	-2.12917993495519	-2.11590663344138	-2.11980935624734	-2.12528521222648	-2.1298587274353102	-2.12856635452673	-1.93805292175491	-2.0370889659231497	-2.03125167742455	-2.06483554474655	-2.05733917661483	-1.94258743917476	-2.01817407266965	-2.07493333000322	-2.08624527872417	-2.1054962437416003
mmu-miR-185-5p	2.201178874809	1.8797354365360301	1.89239344864048	2.8664939880863898	2.3854736965041803	1.51284679877918	2.57289863258173	2.7166122033663798	3.1330846528419705	3.1642304149958904	2.94087049068606	2.5822782010418504	1.3020467806833402	1.3328892119925202	2.14975548838543	1.6138111681551799	1.1447834591868602	1.5914821908161398	1.9683966561850301	1.35149864912674	1.39135989477357	0.825853821586881	0.849143903688947	1.7328867896745102	1.48242877247639	1.1106221091901498	1.60173330948987	1.1322133363501399
mmu-miR-186-5p	4.82066998456272	4.45758293632243	4.479422463273309	3.7862552416086603	4.48715880368575	4.47533527165867	4.96182407329255	5.15284142589921	5.42168902483966	4.497409081629059	4.0772773399647	4.68670796672539	1.9384975277433798	2.6831501603140495	1.86886556355613	1.5892731245471998	1.99348464780585	1.71499816098927	1.2346627060084099	1.30538460252875	1.80708678413443	1.82101004256524	2.3250181135117503	1.6099838607972699	3.0142040399951897	2.8233520340892406	2.5753248341219197	2.23068359990015
mmu-miR-188-5p	-1.17157043171049	-1.0563968291344001	-0.472722313106861	4.0388788836725595	3.7206212744407003	2.14321412878054	1.6689124046622101	1.4131806682733101	1.2415121387863102	3.82695678275589	3.78322735398558	4.21608614121692	-0.8232646498021992	-0.67138980745992	-0.5118358119144679	-0.7017729863389259	-0.712843999129131	-0.7277806944999758	-0.8368425294335021	-0.8101016291539459	-0.799014046434365	-0.862804607251327	-0.8485657013317679	-0.84545557588444	-0.774173913120966	-0.672906823121174	-0.892973722883712	-0.8984074233783442
mmu-miR-18a-5p	6.4052753463656	6.203915174683031	6.013358041077731	3.5559088408322	4.00322254886929	4.84825050915208	6.31912570770936	6.449796861323921	6.38356961664196	3.9073740936253194	2.3836040167481003	3.53117444383403	2.37385830525144	0.9243253681967281	1.75839293338915	1.5952755991694099	1.54744725869077	1.27813188351033	0.947114441693773	1.01458669424219	1.9217611535288	0.882165934195033	2.11494139189764	0.925455392900178	3.2869747659172304	2.6391018620954503	1.3863519649173501	1.8233312995975801
mmu-miR-18a-3p	0.214632195409807	0.33108173114555606	1.67640216773213	0.949308445566998	0.136648987904627	0.408504337271044	1.24820905552788	0.9502598186379381	2.25588747058673	-0.7280431020914641	-0.663003767749711	0.609408217184444	-1.5617150362382999	-1.80623282874367	-1.8067899130066698	-1.8075222296107	-1.81039541004208	-1.70392467145911	-1.72421098940353	-1.70583929446756	-1.6982218363725798	-1.74204761302452	-1.7322651138176297	-1.73012837663476	-1.53354573610329	-1.75522487093513	-1.76998656986007	-1.7951084084231699
mmu-miR-191-5p	8.47002879094555	8.28767637005061	8.45746183169347	7.645826312757679	8.1775933425315	8.30206505781175	8.58704306632452	8.08652664934571	7.635352721087759	7.68623879789691	7.66034834374902	8.01580304888582	5.260957584268231	5.4541783276530005	5.2432694604656	5.158581297995879	4.41130083474702	5.04527510123666	5.02062513908618	4.6435875206291	5.43281688313557	4.8606038159581795	4.68540955701714	4.64120999490746	6.49034980593305	5.34550879397248	5.47816449041059	4.59764630802253
mmu-miR-192-5p	2.4575642106283597	1.71067395708235	0.654037456447038	2.00411831390374	1.9824257768847902	1.53381197240499	2.02777022504087	2.82113441649029	2.63415069226942	0.541264351562509	0.849520215584646	-0.23183827152560998	3.62100497800578	3.89770980255633	3.2674958810462797	2.3371492413104202	2.9529683033594	2.7352276527715293	2.9302443221630696	3.1248470533982005	3.3961323316469105	2.9121663117701	2.4064466130518998	3.3264046046077596	3.15649260460366	2.77181436874867	3.33654085792656	2.6016956070243396
mmu-miR-193a-5p	-0.675479913188449	-1.47129310940056	-0.137253741114999	-0.143644852126331	-0.313218628720208	-0.340295290208699	-0.981205103672438	-0.739540039372987	-0.8365268260768671	1.2564822814614398	-1.03887826918523	0.701309040755032	-1.0234144030735899	-0.9320116600830071	-1.21503846862092	-1.2156635245591698	-1.0515570259083	-1.2165789043453998	-1.1544977549191	-1.13496816226371	-1.12687060489718	-1.1734585527594499	-1.16305950001402	-1.16078809245263	-1.1087291930507401	-1.1874663228757298	-1.20315839526808	-0.9826454874868169
mmu-miR-193b-3p	-1.9166544454142902	-1.87889379160537	-1.54878419763229	-1.55322163626896	-0.7909586513298922	-1.21563350324358	-0.433574074438193	-1.19944559001335	-1.27990210335873	-1.39864929052481	-1.4477650889900802	0.5812406382581209	-2.16164741152686	-2.1410917926518	-2.14654143523023	-2.15418775278362	-2.16305620671857	-2.16038719297072	-2.05069172720143	-2.03103321606434	-1.70698338610946	-2.06977768880288	-2.05930998997175	-2.0570235884256203	-2.00462103852428	-2.08387792682094	-2.09967358550838	-2.12655504336507
mmu-miR-1949	7.15888894609227	7.10360679202349	7.350187435649331	0.0837864631564393	1.68669864776907	1.7132299218579001	4.38443887529363	4.18607210935879	4.39268184792796	3.9744622322239502	3.4966204352872206	3.7970044146135002	-1.26073005124472	-1.2528181195736798	-1.25417048802747	-1.2559586880364	-0.988477018736417	-1.2586148174341498	-1.15196754313489	-0.6273525204083139	-1.10848974755222	-1.1818068024118302	-0.9185011399234592	-1.1618668635212401	-1.07993998417761	-1.20385131171523	-0.787394175157717	-1.2488803381577
mmu-miR-195a-5p	2.5021605038621404	1.8475497279111202	2.27397261197794	-0.7347213034763721	0.211356450323323	-0.427519456487379	1.37063453382977	1.78473539010122	1.61806370316331	0.120355041646875	-0.5949133126066469	0.715362624168206	-1.00806615499485	-0.524009360572654	-0.9986078684883629	-1.0011750959621601	-1.0115019997667198	-1.00500373316454	-0.28737964990742304	-0.854743880278951	-0.536625667960622	-0.15698272975838198	-0.908900015126182	-0.9045210618957851	-0.80415885055979	-0.9559529252381809	-0.978919852775297	-0.991060173896798
mmu-miR-1981-5p	-1.7421676118353302	-1.72050078060691	-1.4307969007357402	-1.43504706730249	-0.717023541485868	-1.1148876176968998	-1.28821675659326	-1.09620133961456	-1.17326236763015	-0.322411920567486	0.128283283918495	-0.36529875420296604	2.32573459391647	2.01638864676384	2.3396998461650096	1.4336895396554301	2.12795181308168	1.96382640943214	0.939645900593994	0.991199617289923	1.0128945288978801	0.891352896818549	1.29608737035328	0.923390726437677	1.57233721294436	1.43144452786861	1.52811703194633	1.73059103647331
mmu-miR-1981-3p	-0.294175983836258	-1.4835538434855802	-1.19767625401132	-0.23890884867612	-0.39929020377543895	0.463428194347883	-1.03037282516896	-0.8050620861152241	-0.895485435696365	-1.0315339059997501	-0.0929085812140575	0.57425319799152	-1.96737215164384	-1.96248926866708	-1.89541454885865	-1.96666681134841	-1.92560628324839	-1.96705357067034	-1.92269162538239	-1.91403718016884	-1.91044878650242	-1.93109401190474	-1.92648572161184	-1.92547915825721	-1.90240950694897	-1.86776598236231	-1.94425535450813	-1.95608962327136
mmu-miR-1983	5.484459209470001	5.22864065245159	4.91439648101463	6.27542008089128	6.64866313241788	7.2545046438246	6.719696806819909	6.77209886648234	6.319417407021871	8.55897359744216	7.59347554426596	7.77279564433336	-0.46340900392064005	-0.482484254853313	-0.8334641286849691	-0.7184334574043	-0.628540762219053	-0.73500397120918	-0.5232403087766261	-0.7343168199188921	-0.7218757485780141	-0.793453380787863	-0.777476296436695	-0.773986510290527	-0.694003318808165	-0.8149748914675591	-0.6216408132338079	-0.6746002481860921
mmu-miR-19a-3p	11.3072456902737	11.190577900752098	10.902955550961499	8.210160515695879	8.10497861178289	9.17718922508444	10.2652540741597	10.7961980992921	10.2666527365023	8.11702496432208	6.81623481891747	7.3921817867828095	0.399971970978795	1.282261161727	1.15002721910278	0.8919441890463491	0.596681675650485	0.8219677803149591	0.43812487702727704	0.9512599899039671	1.62040471826655	0.40043964308134006	0.42090781766442603	0.8318221501736359	2.0000633863359902	0.7161458212281708	0.34555103453283104	1.06107605970705
mmu-miR-200a-5p	1.0379226170481	0.9812705313365291	1.11714748163831	-0.998897938250703	-1.11861248594192	0.213554662986401	-0.7910892665590501	1.36781346740201	0.55183073479687	0.348632650539596	-0.8559443414657791	-0.7858248924937281	-0.8022489161607329	-0.955581115667494	-0.839744618172329	-0.9574367546352529	-0.478397152433453	-0.781237538707937	-0.8899431659737981	-0.863689550397395	-0.852804010593262	-0.9154321511413969	-0.9014527129649459	-0.8983992616213141	-0.828416525353091	-0.7266276703556469	-0.94789549896553	-0.687094743543587
mmu-miR-200a-3p	4.0795725802741405	3.8708119456424397	1.9992185761781298	4.3594769909002995	4.0352070370346595	3.3062746182764	2.3725559670014	1.77306565123975	3.7161504006462502	3.62475023705941	4.34964233280891	3.2145520510215495	5.240317347047981	5.665498332597519	4.99773747384203	5.4870306190284595	6.1623799494163	5.69172216554279	5.562220622265031	4.42199791956252	5.51452506742313	5.31417958166129	4.97009873599552	5.628187938140429	3.28851939607759	4.41119023776191	5.44241206115726	5.28462402224462
mmu-miR-200b-5p	0.8112899687552041	1.27628931797984	1.3661027436335098	-1.02742058492443	-0.11315648646384201	-1.46612505389944	-0.8235064340136958	-0.556840372177736	0.5027402971985979	0.6226421982822901	0.23567611183536605	-0.818340719037185	1.69792692536595	2.08245209606316	1.5858342471076399	2.03375480192888	1.9645625606736399	1.33627730098498	1.02435765591606	1.08712861208471	1.5978060409390602	1.8565380936866	1.69843018633293	3.2373988895136203	1.17159346662536	0.921834822011711	2.39059753147412	1.7356633098986998
mmu-miR-200b-3p	4.4727494840007695	4.5612768190972	4.703353473519	1.9590629666044599	1.6600368077061498	3.5376047847048397	2.3431773359147003	3.1934230568944297	3.86758057373165	2.02469319902801	2.55814514346342	3.55951910921613	6.56053726732151	6.4454317968336	6.30322268171312	6.996624498807201	7.40614247086155	7.00472548271783	6.95367093856799	6.1479793493492405	6.58045786090224	7.0150790787467505	6.2874412226646195	6.6757385517887595	5.13964970017367	5.4539610578082405	7.0789855777502595	6.59755299383234
mmu-miR-200c-3p	3.7618444308883703	3.54321373941595	4.23531039211321	2.87674437402582	3.13895848431403	3.1456253505876806	1.79031218956633	2.2574182110093197	2.52768188634389	1.5202351041050202	1.04058882748	0.0375631049948413	8.13878636059542	8.173545950367691	8.0055249870733	8.32359623448579	8.15095368244813	8.30028174125197	8.15128381089389	7.621775086063599	7.8935440863666395	8.23206291355764	8.10851108817348	8.108429653231891	7.283791920427441	6.7771618826834	7.8294964038134	7.48112338868258
mmu-miR-203-5p	-2.2062798444972103	-2.15986181374083	-1.91662765062774	-1.9198972819649198	-2.0078868613992302	-2.2671162556550097	-1.80694147715069	-1.65922500187524	-1.71850765541774	-2.29656594853663	-0.464929381989775	-1.0920475415698199	-1.90986879283873	-1.78276284799223	-1.9078628299324798	-1.9084172558922299	-1.91057521900918	-1.90922950403661	-1.8338332650558502	-1.8185593419218897	-1.81222631332412	-1.84866233875352	-1.5950878399699	-1.83875288287222	-1.7980380742259698	-1.85961769290809	-1.87189032510082	-1.8927762059373001
mmu-miR-203-3p	2.63889570249035	2.57449897746461	2.59004846444006	3.82117104682737	3.85061788698781	4.65427161230042	1.3070109858525	2.43169324652713	1.5892572257451103	5.97759395446712	5.652826836432049	6.46996391072766	3.9968369386020295	4.46843061941917	4.3790925397023495	4.14671993127074	4.71991238567798	5.11054326014798	4.622334560270501	6.20528018158507	10.4941166147154	5.83831208659081	5.448191925940031	5.17486911810151	4.76157626228095	4.491838052494691	4.42856456051353	4.706897178775849
mmu-miR-205-5p	4.03789017182328	4.09126107623921	5.227655207612139	2.56762572808409	1.6712010067557799	2.9932815445521004	4.19940870674155	3.48829311937008	3.70842701988751	1.82085249598787	2.57118480711835	3.40102318389759	3.96611445569871	3.17124924944956	2.5475305201144303	2.44212242245294	3.00894113075207	1.1390915330446	3.8834095738945096	3.50757766040501	7.932889126791659	4.03886231642731	3.3219316486395196	4.39660942389492	2.0520160558458103	3.2906096766899706	3.84761324482922	3.45511793677545
mmu-miR-20a-5p	6.492995132266719	6.837007154676441	6.63685600959246	4.37023576925616	4.85720882904102	5.486810454988429	6.66418993326551	6.29436749185737	6.3499698718885895	4.365408709297189	4.59240715102533	4.8904560477178896	2.74309914013789	3.7218642530613195	3.31365128663244	3.2229263638416703	3.3483937203582297	2.60822265999817	3.36525469982036	2.74238968843815	2.4731812066892003	3.0052017474572903	3.83652824001943	2.9633988398842	4.038959229320709	4.3295805917168	3.2688626558758096	3.6528225896966404
mmu-miR-20a-3p	5.06071655763072	5.072614628461019	4.76246581585212	3.3871647054285003	3.97265088055589	4.55590176916058	5.600583344012411	4.85012208441614	5.06776479285482	4.19395337549312	1.333953183348	3.8180131812149	-1.82041957561027	-1.81832272704185	-1.81868499827002	-1.8191732071906102	-1.6746424553946102	-1.74816435767625	-1.65891572661096	-1.74921512026775	-1.7438927791297298	-1.77451398256426	-1.76767892061678	-1.7661859758486298	-1.7319688398228898	-1.78372097274255	-1.7940350166763201	-1.81158772168369
mmu-miR-20b-5p	9.166225044702221	9.247308890038461	9.32050690270864	0.185420783313811	-0.0813618875300195	-0.8987444571497599	8.61234085719694	8.970217015556509	8.87294510289526	1.6675595369603602	0.417925937850645	0.530846530473998	-1.88670886644591	-1.8273707873679599	-1.7793479731373798	-1.88640886230241	-1.8868526051730299	-1.8865775422105	-1.8519219622346599	-1.8447769699187602	-1.8418144408900001	-1.8588588583217098	-1.85505431650305	-1.85422331148114	-1.83517732098024	-1.86398366617663	-1.86972468385388	-1.87949489526444
mmu-miR-210-3p	1.75470964251426	2.8124457454850695	2.8184418028370297	5.3583046418405	5.0547835103264	2.68887133962959	1.30583853875719	1.77717092254487	2.22974170089208	5.54854284258546	6.28464558952533	6.0550112751521805	-0.836068990531786	-0.8277811288889431	-0.8397956045484499	-0.855743749413722	-0.92025467866568	-0.809894410624837	-0.9767386800572281	-0.954030826272058	-0.9446154661085959	-0.9987851729158521	-0.9866937702217791	-0.984052712023545	-0.923521706759139	-1.01507257845828	-1.03166860942138	-1.03573836228723
mmu-miR-2137	7.98607522886873	8.82755756492644	9.912244518194619	8.571813325606751	8.82248488913725	7.47828401475684	8.2892913431093	8.31685616435331	8.29918067311754	10.289548560791099	10.749861455250599	11.0155352374776	3.2717621614982404	3.64942972324123	3.17935998642624	1.8339054037948896	2.28883153595656	1.03979002185371	4.832907058890481	5.7820824049634805	4.350972659367939	2.8263401455437798	2.7180097938665004	2.7440721163252597	3.82814384714396	6.05927279794564	2.25876652404667	4.994724021975809
mmu-miR-214-3p	-1.93952545497019	-1.90259748320683	-1.6110981630597299	-1.61501659005912	-0.924281227802999	-1.9637733152693	-1.4796468710665402	-1.30261889289844	-1.37366505262773	-0.256254129442527	-1.5218944500241398	-0.00152349192709966	-2.3256786753681298	-2.31015379685804	-2.31313603834687	-2.31732037981813	-2.3261179438553796	-2.32414842190137	-2.2606836119974	-2.24992576381232	-2.15902960724589	-2.27112814037205	-2.26539983703885	-2.26414863543198	-2.2354720651455198	-2.2788443005081898	-2.28748825614439	-2.30219876197056
