	dICM1	dICM2	dICM3	dTE1	dTE2	dTE3	mICM1	mICM2	mICM3	mTE1	mTE2	mTE3	wtICM1	wtICM2	wtTE1	wtTE2
mmu-miR-23a-5p	-0.507330831933153	-0.9209284433824692	-0.549226696650727	-0.923901930454471	-0.264028386311889	-0.809975553116338	-0.8399207448522041	-0.807685490780534	-0.535320548401134	-0.8712171546939441	-0.854052633484068	-0.8503034820740071	-0.764375839929947	-0.8943381709201121	-0.9088791287487851	-0.917176177970237
mmu-miR-23a-3p	3.26533458851849	2.8004924564094704	3.78973399616021	3.85731483151896	3.7400735105498097	3.65850494979869	3.92076000552219	3.0375155671522402	5.660062462097911	3.57219970322873	3.8109589345944	4.11802140648484	3.0136961212375097	1.9376017101865601	2.08438383919825	2.229546966469
mmu-miR-23b-3p	2.3433803957122703	2.63980722644787	3.70765494908774	2.8683457627571296	3.1235032504789197	3.4896981341891498	2.4678143432717405	1.8526970810941499	4.36795246203784	3.4285631204983904	3.5498891400098502	2.4129624969951298	3.16733283631895	3.26716727732083	3.5650440273820903	2.7946140062735703
mmu-miR-24-1-5p	-1.68371504864165	-1.8533165120066202	-1.85476883201375	-1.85546696276904	-1.85820489063333	-1.8564951259730402	-1.77304383602548	-1.61533307555115	-1.74834977483519	-1.6497370606667199	-1.7806966071981	-1.7786663479326799	-1.7321343804185	-1.80251223337486	-1.8165383271106201	-1.84040829385988
mmu-miR-24-2-5p	-0.549370641585691	-0.646484434709427	-0.374817588954629	0.0296624114583102	0.0683336520776058	-0.653555054989552	-0.26859725369153103	-0.534257754146174	-0.518599445124845	-0.608686918578537	-0.588578190224219	-0.584185951935583	-0.48351925736982704	-0.6236909824432679	-0.21668968968492103	-0.64165463717097
mmu-miR-25-5p	-0.7829502118776329	-0.5657643282913871	-0.7697279637581641	-0.44723326465599106	-0.37904292123560707	-0.778650086471639	-0.660389740019951	0.378614468693567	-0.5974277999517951	-0.7036011684995961	-0.679901853325792	-0.317121164791347	-0.19847956399084402	-0.40589274834315003	-0.742717969632244	-0.759295720133808
mmu-miR-25-3p	3.6030157851892697	3.45460501302352	3.28956189087305	3.03410828435936	3.4538947943925797	3.5349187601452594	3.77226803472696	3.7611182981843196	4.31536585251641	3.3182740964121904	3.4364261172258503	2.9946331382274995	3.54321675653383	3.383347510065	2.38526420654544	2.58424358628517
mmu-miR-26b-5p	6.40832573404266	6.189775040112389	6.28706961104656	5.88227768237633	6.207325043007259	5.720774823786429	6.71943329964403	6.2660986713528395	7.86579562178785	6.934272935185571	6.22287763805307	6.3132143121875	6.08117767605017	5.4910013696398305	5.369414606797121	5.1394548831839595
mmu-miR-27a-5p	-1.68537332029926	-1.73591926854027	-1.7360977321260602	-1.73633047278915	-1.57609843626567	-1.73666951597139	-1.6894956611798702	-1.67884517317509	-1.6744291600445602	-1.6998359562143401	-1.6941648196739798	-1.6929261046934199	-1.6645357181960903	-1.70747511132779	-1.6304597764506	-1.73059650209142
mmu-miR-27a-3p	-0.18380938034665198	0.138522011964932	-0.345428617422811	0.237748919318037	0.427025015894825	0.603678567932215	-0.19489908826834698	-0.12956198932818	2.06875340071136	0.20732580210708498	-0.210126860853311	0.26336434753855803	-0.0406060960813358	-0.251975996310198	-0.277701543482241	-0.318341669944133
mmu-miR-27b-5p	-1.2756359431944	-1.34724658089396	-1.35267490202407	-1.3598102419482903	-1.4363868004588798	-1.3102817104681201	-1.3833767654684401	-1.3691537418306898	-1.3632564478182398	-1.39718554687175	-1.38961211840254	-1.38795789631984	-1.3500444093457902	-1.40738713422647	-1.418815366269	-1.43357520232571
mmu-miR-27b-3p	1.8975214010617398	2.0245042847669397	1.29225374799943	1.2415674930337501	2.19618565492805	1.52417297604307	1.42171507612319	2.18447765021616	3.79728168801221	0.900088701814705	1.94817118807392	1.3847295491004898	1.13617093998414	1.23140271658183	1.41253529286066	1.7341233878337903
mmu-miR-28a-5p	3.1802380663624503	2.67223206853502	2.73357971010342	2.41394938391575	2.54454226127527	2.88223455611352	1.4698928704940701	2.80594671953232	3.0692371450415	1.75816410609936	2.99131862323968	1.83536929162668	1.6644916085529098	2.33249694689836	2.1993687889568503	2.34081058542365
mmu-miR-28a-3p	3.01580133838491	2.76038278328008	2.6540402708740203	2.4142495414232203	2.88500559657991	2.63203203764069	1.33560630103558	1.4091793720615802	1.43988380446591	2.31947390622308	2.2153539108536697	1.70297716540728	2.38262357680959	1.55331523640171	2.21727358727872	1.9962614367124
mmu-miR-290a-5p	6.5509205972703395	6.07357823411991	5.87531452839803	5.893078485864919	5.95524097176152	5.899893751408991	4.84695429814436	6.33291276729385	5.75388807770262	4.90775800907241	5.44604382641746	4.4850231782440995	6.607972736349651	6.807145098061019	6.622802768584401	6.23262624095412
mmu-miR-291a-5p	6.03970799182918	6.00813676112658	5.974821500188449	6.33053586782228	6.08792990173226	6.248143780601421	5.49600509880575	5.45468201736926	4.66908023483776	6.20532243331855	6.0841830435882995	5.17828130403037	6.21821224224043	6.631872927678651	6.799003525345991	6.35144300821005
mmu-miR-291a-3p	4.16594808045754	3.3169926866290296	4.3594064758448	4.35572831135567	4.42255402827176	4.32018616059337	3.09422826055182	4.03623309929204	4.13826521748272	3.6808801195791103	4.129289201976561	4.48740398274102	4.74640665626136	4.540107078934519	4.27404766064996	3.9128197572823398
mmu-miR-291b-5p	3.6040231742823	3.68534065232262	3.65490046943577	2.66069511962556	3.5265439279585697	3.3325485497905296	1.8435212091953603	3.7315511732971602	2.81403352484033	2.6321058863665603	2.7327052333378603	3.29506752821437	4.30182959139838	3.54256432383574	3.7163106930326197	3.5554217711955203
mmu-miR-291b-3p	3.2538423939277	3.25789085858125	3.3296379262317997	3.4987969021639	3.3317943300217903	2.6578234676475696	2.70172274314317	2.88124606056358	1.9014318356092	2.3021088701162795	2.62426418547508	3.16593443751842	3.3615529108266697	3.22829017703955	3.23196092933365	3.14762230383761
mmu-miR-292a-5p	9.92949377714624	10.0403616139609	9.50504465398523	10.4321906658959	10.214946291830199	10.3274699517364	9.92798321824545	9.6598437459069	9.71599137977756	10.1066638246309	9.82819754668539	9.879742504144382	10.384932304852699	10.4449608265172	10.4623611670574	10.3518706763078
mmu-miR-292a-3p	7.8548114141127	7.84110413433226	7.44509882042897	8.35533283161	7.95974789883187	8.28604951313027	7.965955526490849	7.780698864873849	8.467159852191301	8.05846369446846	8.01531470132414	8.15791881230615	8.14053535118901	8.42177455855911	8.24793049425605	7.97706298468253
mmu-miR-293-5p	5.7727584275545505	5.53485690255409	5.52578758807205	6.27023951681849	6.40219558585224	6.143454673338691	5.73801980053323	5.70747560282707	5.65658321319437	6.237780503950209	5.93796599680403	6.34660821430931	6.120460202090629	6.567222574368389	6.722276032029869	6.2743771591568605
mmu-miR-293-3p	7.96970912974276	8.24656727060755	7.93073677711456	8.19857620614031	8.34147896389635	8.24277759079752	7.992009710783241	7.745164990435869	8.455587105601701	8.24335322673775	7.98872074154799	7.95787826102152	8.1924386673176	8.53305904221503	8.35600738058973	8.224122943412809
mmu-miR-294-5p	4.16146711562891	3.9176695716315604	3.5247700451525996	4.770600895185259	3.88315655720401	4.18124645590648	3.6202209439390804	4.36750486435165	3.78711608799497	3.76631038906439	3.1810809986242403	4.59312538280026	3.28033148081027	4.29328174802755	4.59784164797899	4.46518312958574
mmu-miR-294-3p	8.883601331598939	9.082196875139632	8.68837449473235	9.33787295425552	9.62134312175937	9.369381660939972	9.01833874991707	9.22368828260226	9.33251908338782	9.2718398834835	9.25509388880149	9.141359959399539	8.951663767907359	9.10043788505225	9.110251235601961	9.199621926569142
mmu-miR-295-5p	4.37762972470959	4.19467389401491	3.64509852191544	4.13919578534031	3.9258329475732303	4.38042656450633	3.91632968698247	3.8844873791732204	5.0210167209616205	3.7902128814223	3.80796912206186	3.5685133796043904	3.5950253199530096	4.12517194627061	4.92847169747101	4.49065242208579
mmu-miR-295-3p	6.34572336166694	6.04042004855762	5.83423409032074	6.45100245169582	6.48792883663093	6.410652836542139	6.573718164100731	6.662375247866009	6.2068771774675895	6.397218266224941	6.26021478254695	6.399302117057751	5.763813309377969	6.46746437590955	6.124695539262951	6.121623959809701
mmu-miR-296-5p	2.9275146857051597	2.9928799023757797	2.5650464346092	2.6219820451132203	1.8286350815225902	1.8369501737719598	2.5091651842219997	2.68524095843193	3.6228153248888497	3.10271723083123	2.8104852984139703	1.8976663121247301	3.16751225532997	2.57088689695131	3.28280039274096	1.16719890287331
mmu-miR-296-3p	2.7935231203118303	2.82075212703733	2.5740187194254	2.5607480457751297	1.85121194660961	2.15515039022824	2.1834878611280804	2.6131344787528596	1.5688368290694499	2.64036693036633	1.39852782626554	1.4091894846251003	3.62744662969495	3.5315612212899796	3.40450896354673	2.23765268542362
mmu-miR-297b-5p	-0.404865124186026	-0.515481753994656	-0.307040858170408	-0.660448276677857	-0.510239612956472	-0.55438503965288	-0.590490222228789	-0.5558875320024771	-0.541540214365696	-0.624085117201283	-0.605659991437181	-0.323614718735665	-0.509397114124567	-0.39449927298863	-0.11607150107683599	-0.48936254686863706
mmu-miR-297c-5p	-1.5784560162528702	-1.63546710681787	-1.6358316411809	-1.6363232144798503	-1.5017079308178898	-1.63707898238423	-1.58299557449222	-1.5698619319451397	-1.5644163281461698	-1.5957467027741399	-1.5887533443361699	-1.5872258237413301	-1.55221623658795	-1.60516692207084	-1.40467118723845	-1.63367905046763
mmu-miR-298-5p	3.08274151599875	2.2939908320030096	3.5018311528131605	2.25787933329014	2.6149690551970197	2.67517487351398	1.85421949323126	1.52624201180103	1.56198872030476	2.44799843237498	1.79990220772199	1.4124577232128999	2.52716233978098	3.04911507883246	3.3044787534499704	2.7544821486673903
mmu-miR-299a-5p	-2.3105684810033904	-2.2996973362682303	-2.3018549102007597	-2.30488217211668	-2.31079157372921	-2.30982208247075	-2.2013730249559904	-2.25612392526386	-2.2528968496739705	-2.27146329169154	-2.2673190136390597	-2.2664138019110895	-2.2456670512686	-2.27704573229245	-2.28329940873834	-2.2939420760152003
mmu-miR-29a-3p	1.4189847353727498	1.765114823489	0.7398309017545308	2.43135771287287	2.63175139215915	1.1563958280446298	4.22254946555955	4.11351319113258	4.38399248046781	3.11529024002464	3.56993046056852	3.8594872830665805	1.5889682516926598	1.8639656210071	1.02523955430237	1.90718272107436
mmu-miR-29b-1-5p	-1.8999660179419398	-1.78498479073095	-1.8983358999548798	-1.8987880396917098	-1.90053713209275	-1.8994480197921801	-1.83143717873417	-1.81757748515042	-1.81183083872224	-1.62217742208245	-1.8375132482995502	-1.8359012836590098	-1.7989563044805401	-1.8548341977010603	-1.8659704932137098	-1.88492252708748
mmu-miR-300-3p	-1.70111247123095	-1.82605700367827	-1.82663879795178	-1.82700456567413	-1.828413899062	-1.82754087882765	-1.76757476356119	-1.75485714258453	-1.74958403385966	-1.77992198680357	-1.77315015015207	-1.77167101533553	-1.73777039268875	-1.5846803462356103	-1.79926244857133	-1.8166527885588
mmu-miR-301a-5p	-1.72373699794259	-1.7221319575967402	-1.5490926593243999	-1.7227800866676297	-1.72419870323089	-1.7233169467016203	-1.6646236242962	-1.6514126485871101	-1.6459349801298202	-1.6774498334298997	-1.67041529688622	-1.66887878198555	-1.63366305231949	-1.58077985177939	-1.59139490099515	-1.7156055333563403
mmu-miR-301a-3p	0.7007601526957281	-0.203465908824171	0.0418361146539539	-0.22988704695469298	-0.29208030472731894	-0.137032640755441	-0.30330795586597	-0.256859273214161	-0.23760025030418	-0.33167766310388597	-0.32339456366290803	-0.318268733441987	-0.194453181310966	0.345038863003117	-0.352933748650698	0.3538191771759339
mmu-miR-301b-3p	-1.71423885166803	-1.8019676947495702	-1.8021015209257099	-1.8022760391392498	-1.80294664972201	-1.80253033129945	-1.7610506388606497	-1.7520828107586297	-1.74836447910725	-1.7697572810681799	-1.7649821216938701	-1.7639391100489399	-1.7400340921996698	-1.7761895337378502	-1.7833952041408203	-1.6515511394466
mmu-miR-302a-5p	-2.2976955930236	-2.29060407354796	-2.29205543279275	-2.2940918147223903	-2.2977933883504797	-2.29741479914147	-2.2665285550469	-2.26129306272478	-2.25912226990957	-2.27161156488054	-2.2688237872875	-2.26821486845043	-2.25425892103637	-2.23330137811953	-2.2795734973266404	-2.2867326186473997
mmu-miR-302a-3p	-2.15119737016594	-2.13307793976999	-2.13807781856752	-2.14509307882801	-2.15235525611996	-2.1501581852977196	-2.05013867099491	-1.74227518147694	-2.02462429324213	-2.06764945144853	-2.05804566098127	-2.05594795815973	-2.0078702366546204	-2.08058598445816	-2.09507801358259	-2.11974092114946
mmu-miR-302b-3p	-0.44927772506254704	-0.704816152304178	-0.29632230933446096	-0.9206226946454009	-0.934979411252068	-0.9259131035545859	-0.79813835546389	-0.7549142310311271	-0.736992207085803	-0.8401035873894841	-0.817087748924091	-0.81206052665665	0.34503265178827097	-0.542265516706818	-0.890560613410473	-0.906818873989086
mmu-miR-302d-3p	-0.8103698410603	-0.729527136945839	-0.573671705849496	-0.9550394089787639	-0.9706005150370179	-0.960759236112249	-0.8251586141355121	-0.7809878063535192	-0.762673258976519	-0.8680429574793671	-0.844523032202971	-0.839385705042118	-0.0118475022417813	0.361372895610339	-0.922831417237384	-0.9401901535565971
mmu-miR-3057-5p	-1.76994630899227	-1.8135557977073402	-1.81373397740666	-1.8139728152153602	-1.77699555443203	-1.81433677119763	-1.7736576636594799	-1.76492287143041	-1.76130116347122	-1.78213805710933	-1.777486983904	-1.7764710757144901	-1.75318724803956	-1.7884031627731898	-1.79542158831895	-1.66700359249652
mmu-miR-3057-3p	-2.1315874336875003	-2.11779490751838	-2.12183399104318	-2.12750117284655	-2.132316559491	-2.1309289010781	-1.81666045564796	-2.03622335909839	-2.03018211636186	-2.06493940042832	-2.05718110999313	-2.0554865095339	-2.01664758149079	-2.07539000122552	-2.08709718822902	-2.10702077991216
mmu-miR-3068-5p	-1.2214829729288799	-1.2485312894675902	-1.35746053281331	-1.35806247830333	-1.29901870565495	-1.3589445973924499	-1.29360876434081	-1.27526194985491	-1.26765480794396	-1.31142123214902	-1.3016519812017	-1.29951813776287	-1.25061210134315	-1.1771702684993999	-1.04643417540603	-1.3556198958863799
mmu-miR-3068-3p	-1.97691801257479	-1.96365030130656	-1.96986951305578	-1.81018314450436	-1.97860255221229	-1.9754125316502198	-1.86048442554714	-1.6577956709721802	-1.82874779265663	-1.8822656038407002	-1.87031971296419	-1.86771043810727	-1.6276537079873201	-1.89835700152169	-1.91638323804672	-1.9470607505867699
mmu-miR-30a-5p	4.42017471102623	4.09110445013717	3.50937517610069	3.83193565455921	5.2593668604261	4.50438486711838	4.46420085881937	5.3908712909697	2.82290397410354	4.11974113532905	4.825161396065691	3.60096208445206	4.68610443048194	4.63659999264574	4.46184451805286	3.718933160763
mmu-miR-30a-3p	-1.04266660326839	-0.7645505422338671	-1.03737572841224	-1.0388264823815199	-0.579408633953724	-0.928497352385021	-0.955294194098945	-0.925731378513838	-0.913473744709556	-0.983995999599538	-0.7307273831836609	-0.48976194584359206	-0.8860122803393801	-1.00520018608787	-1.0258836568922198	-1.03304688092249
mmu-miR-30b-5p	2.22288657613626	2.51393194365598	1.59939205551836	2.66489535332757	2.90400503717641	2.99091780815086	1.76163971030799	3.30239768475852	2.2797281113	2.7858050285472	2.44496777852609	2.02483186905321	1.5343180920640502	1.56929985869584	1.48339222343466	1.7336382594476598
mmu-miR-30b-3p	-1.4056882995899098	-1.4036684556771397	-1.31218320728074	-1.1744775883746699	-1.40626982778119	-1.4051594187483	-1.34660259838642	-1.3304436375547901	-1.3237436456693201	-1.36229093326595	-1.35368666337848	-1.3518072803076202	-1.30873327813991	-1.37388108840341	-1.3868648504116399	-1.099179430668
mmu-miR-30d-5p	6.26606251853642	6.26978160710561	6.04299925831079	6.66535586527705	6.649562387372169	6.896345072510839	6.24050125199355	6.09968296488595	5.59851027743487	6.97934127263268	6.68939756111829	6.688003370726791	4.9551498407981	5.08665390178578	5.566060534077799	5.3546258649146505
mmu-miR-30e-5p	4.60288111555008	4.496060140227719	4.34644121243397	5.17949075531903	4.92055482034037	4.63228856996575	5.98127341360823	5.52318205588669	4.88943595115379	6.39736582982244	6.181842175170639	5.676810270061701	5.04654708432759	5.10865484512693	5.92721025472838	5.03708423216021
mmu-miR-30e-3p	2.03399917205514	1.91630699704262	1.5479473074565402	2.49079799072676	2.3023034360065897	1.94547976317355	3.0570039550824397	3.53752913414172	2.48550460782089	3.2154179961016203	2.8152618778818197	3.6362371521743704	2.25780320095779	3.40084266406829	2.56030696045908	2.5176629791688
mmu-miR-31-5p	-0.475703788601702	-0.6982813494770821	-0.5280771454813279	-0.703491853961956	-0.0903328469878362	-0.566469930109057	-0.606479710421559	-0.564400686963614	0.42815984233071996	-0.647333192170207	-0.624927093275224	-0.6200330530489371	-0.507865447314337	-0.6681921003405	-0.208561974905546	-0.483850899538055
mmu-miR-3102-3p	-1.6104430632795301	-1.66851768227368	-1.7373204296920401	-1.67849697938001	-1.7381676910174	-1.73775040138116	-1.6969168327328898	-1.6877886630187402	-1.6840038489053	-1.7057791466406298	-1.70091860909632	-1.6998569487700501	-1.6755245176099398	-1.71232640572557	-1.71966091098084	-1.7321429604996599
mmu-miR-3103-3p	-2.07927089089499	-1.99363689422015	-2.0766986123770903	-2.07867502225389	-2.07935153072003	-2.07919701013097	-2.05192350876507	-2.04684220324734	-2.04473534092549	-2.05685682244892	-2.05415114573425	-2.05356015973785	-2.04001521912155	-2.0605014330068	-2.06458427361893	-2.07153255668978
mmu-miR-32-5p	1.78060318387356	2.2571140413785	1.8457879919317999	1.3490463353742599	1.5075939949575001	1.54531179410909	1.8842178048376599	1.4575239283178898	1.4987553213696299	0.9222484089587181	1.82169300075057	0.953532689566665	1.08949362691846	2.30388856875544	1.5469519880658102	1.2243314585186003
mmu-miR-320-3p	5.6606300217735495	5.44895720854914	4.899494988078599	4.77973656755673	4.41955851122505	4.08713476813487	5.92559262066204	5.50500757190917	7.3751953283643905	5.6258708235484	5.953065721654179	6.33777757020338	5.78156916297127	5.86343759168445	5.05211600365432	4.8978355468474195
mmu-miR-322-5p	4.663443265772269	4.55054732557483	3.55441418535193	6.97265530965428	6.649570395866599	7.080694495898969	5.095761698117469	5.94934232746495	4.5955827948533	6.88446172921656	6.427634522603401	6.76322967170943	3.6916837128829902	3.9285295250455694	6.87643691270987	6.597421257969169
mmu-miR-322-3p	3.40308472784312	3.2219519240638195	2.29771937536509	4.41572396744948	3.87790960493001	4.38218804378538	3.37021575249223	3.91761323268895	2.98704478816469	4.62658559447479	4.663528348813389	3.84406640476654	3.1691429456632996	2.81730114587462	4.70033156722636	4.422017107198769
mmu-miR-323-3p	0.13639477183047502	-0.367014982769427	-0.160887449823302	-0.6876576504467359	-0.698308650174827	-0.6916170863161129	-0.597381098715129	-0.556918520379174	-0.540141516626221	-0.636665213927623	-0.6151198343717621	-0.610413796309036	-0.17745208429945	-0.147292800955614	-0.66439037359273	-0.479463717528279
mmu-miR-324-5p	0.478826055186319	0.22054713842285997	0.38661750069348105	0.0655331225426539	0.40025892324239	0.42632398332622296	-0.12990594051634802	-0.0866325277923589	-0.0670873494661093	-0.14500327693747	-0.13689843429241802	-0.13507058769563499	-0.0232991904473942	0.110485135045294	0.25227403193674197	-0.18077881068193202
mmu-miR-324-3p	-0.0113517224126789	-0.14502901995428602	0.108014629236032	0.271147865419441	-0.0575793507747385	-0.19661760567237302	-0.24957698889293897	-0.200679107138319	0.5504607728528	-0.274603822978832	0.0890172968266884	-0.263383380034804	-0.134982395661582	0.575158930891127	-0.29824580071751	-0.316009032352302
mmu-miR-328-3p	3.5327064515382403	4.159878535179891	4.058717143584779	4.06864319607145	4.14326754635238	3.7366940010827596	3.32005551151303	3.12674350402063	3.4390498356229298	3.6304371129951103	2.8379061416098397	2.61219169945393	4.74924572727845	3.65241896449852	3.1688791772852003	3.21835276927577
mmu-miR-329-3p	-1.7083619129537702	-1.7072515647783	-1.38280455216755	-1.70770132914536	-1.70867928363695	-1.70807238028963	-1.6592112452866203	-1.6480207901698203	-1.64338089041027	-1.6700757810173499	-1.66411712457948	-1.66281560821832	-1.63298586279217	-1.6781022322362	-1.6870937885320698	-1.70239585009316
mmu-miR-33-5p	-2.3077163888587595	-2.2976966464626	-2.29969852992205	-2.30250734470496	-2.3079071216592997	-2.30709079126959	-2.26448889143018	-2.25726749154634	-2.25427328163844	-2.27149996973263	-2.26765474266553	-2.20879337419378	-2.2475651852786003	-2.27667958157992	-2.28248199291286	-2.29235668562433
mmu-miR-33-3p	-1.89620370058346	-1.71444815876201	-1.89424594575194	-1.8956677343685702	-1.8964849468998102	-1.89596206183182	-1.8578943411871398	-1.85043872720682	-1.84734740507975	-1.8651328121553201	-1.86116287154268	-1.8602957393772301	-1.84042174276966	-1.8704804160994801	-1.87647101899495	-1.8866659809434798
mmu-miR-330-5p	-1.25176298953948	-1.3316389653865601	-0.7923456303609822	-1.2248392643264598	-1.3362973803153402	-1.3342948036162	-1.25893221898752	-1.23756296019	-1.2287026218282902	-1.2796791031241999	-1.09660578949139	-1.26581509939622	-1.20885230894466	-1.29500638977441	-1.31217663812208	-1.3297930525652
mmu-miR-330-3p	2.17450351438191	2.25190880664335	1.9307833938755101	2.34561943936229	1.6019964579944301	1.77807385512483	1.1533367929724099	1.6380896039417903	1.6808962272665802	1.7055338956596802	1.9919858629293798	1.13577256430425	1.77851869647036	1.98431872033324	2.2287308611673198	1.80081865845958
mmu-miR-331-3p	-0.26414186771024	-0.73315345824823	-0.7362494655556909	-0.7403750006002628	-0.415045876808391	-0.5793389177825389	0.0753007913709232	-0.573467841022313	-0.5538696809553809	-0.6666244313160999	-0.641456063742464	-0.635958676450162	0.6293502748547081	-0.6928160775684351	-0.7053383048350179	-0.291798153759464
mmu-miR-335-5p	-0.45506954672798106	-0.5949001824486421	-0.46105422898550896	-0.783352815813512	-0.794813772002031	-0.787605451258417	-0.682982636411982	-0.6419223369102499	-0.6248974999579849	-0.402566846231461	-0.700983412160773	-0.696207855578151	0.0730551070511853	-0.446649738127729	-0.758554797344646	-0.24784114222768697
mmu-miR-335-3p	-1.68382254137258	-1.8005703280865202	-1.80155524114459	-1.8028578672026798	-1.80805800511194	-1.8047933271195302	-1.69348969524495	-1.48036305386727	-1.47058197225768	-1.71639254145706	-1.7038314716231	-1.7010878266298	-1.6382056115978998	-1.5437758547968399	-1.752267135513	-1.78452445155006
mmu-miR-338-3p	-1.93432537073574	-1.92531902673361	-1.9306487011433202	-1.93193124481625	-1.93550287680072	-1.93326674693408	-1.83690902396119	-1.81768327433951	-1.80971169944682	-1.8555748281250701	-1.8453375647108101	-1.3796845392807702	-1.7918525332011201	-1.8693646641838997	-1.8848125980033201	-1.9111022887441
mmu-miR-339-5p	-0.8746202253503861	-0.8522519970645881	-0.8559726949638728	-0.860955199749182	-0.49596172319935905	-0.868493552028396	-0.7214080437946141	-0.671192954196171	-0.650372265518028	-0.7701606306617249	-0.342800433828893	0.949667689974656	-0.6037265091325129	0.0563049969234168	-0.819485058215518	-0.8416396176036501
mmu-miR-340-5p	0.928335245379361	1.08770750646959	1.7234521570287902	0.12222664366703401	0.524089123636708	0.904627254418602	0.35504004455339	0.40419855859154	0.424450391789655	0.30762828929537395	0.33353851304791904	0.33923181781231204	2.28134006206263	2.50796771105734	0.864256268562035	0.17665353006196202
mmu-miR-340-3p	-1.47816416630557	-1.5136062008976001	-1.6593152081881397	-1.65954502188859	-1.66042630780837	-1.6598796763606598	-1.61414431808904	-1.60328793694817	-1.5987865543217001	-1.6246845096701898	-1.61890373983538	-1.6176410782608301	-1.5887018544043099	-1.63247134342547	-1.64119447051714	-1.65603971236069
mmu-miR-341-3p	-1.0364199581470899	-1.13288452273691	-1.14027022694532	-1.25428637764357	-1.25741338738641	-1.25546386782666	-1.18374544537199	-1.1621718430119299	-1.1532267776541398	-1.20469072161279	-1.19320328135687	-1.19069414333275	-1.1331866461300701	-0.714555377409299	-1.2374990143275402	-1.2510696256737601
mmu-miR-342-5p	-2.3256786753681298	-2.31015379685804	-2.31313603834687	-2.31732037981813	-2.3261179438553796	-2.32414842190137	-2.2606836119974	-2.24992576381232	-2.15902960724589	-2.27112814037205	-2.26539983703885	-2.26414863543198	-2.2354720651455198	-2.2788443005081898	-2.28748825614439	-2.30219876197056
mmu-miR-342-3p	-0.37502574214087897	-0.9234260749120391	-0.681194644160223	-0.8053584143048119	-0.7788520816874871	-0.9278663912747769	-0.8500942877416441	-0.820581821203064	-0.8083450636300391	-0.8787472105999051	-0.8630325102680602	-0.859600035211667	-0.780930369451399	-0.32134685970025295	-0.9135307883398309	-0.9203626524910021
mmu-miR-345-3p	-1.4041702522811699	-1.28103394610229	-1.18868619948827	-1.4022736495393602	-1.4050924983306203	-1.4033351907367302	-1.33041515473177	-1.31063310041533	-1.30243086483972	-1.0317369879082399	-1.33908757865273	-1.3367868083014398	-1.28405493653154	-1.3638099117838702	-1.3797048376986498	-1.25964435006526
mmu-miR-3470b	-2.11516542627723	-2.10470165256906	-2.10796319326084	-2.11253941555134	-2.11562474196138	-2.11474835933725	-2.05059838106768	-2.03883301607525	-2.0339547413643797	-1.8729597196963	-2.05575630001619	-2.0543879182236	-2.02302566897574	-2.07045989288372	-2.07991339058034	-2.0960015958878
mmu-miR-3473b	-0.34123651822808304	-0.237207110165854	-0.11265751101366	-0.827920024235131	-0.835333350358877	-0.830689188005171	-0.469715045612091	-0.7108743601210559	-0.696660176742304	-0.778439113794507	-0.7601849618326031	-0.756197808405448	-0.664815344645067	-0.8030278884271079	-0.8113376564610679	-0.820486369792895
mmu-miR-3473e	-2.15119737016594	-2.13307793976999	-2.13807781856752	-2.14509307882801	-2.15235525611996	-2.1501581852977196	-2.05013867099491	-1.74227518147694	-2.02462429324213	-2.06764945144853	-2.05804566098127	-2.05594795815973	-2.0078702366546204	-2.08058598445816	-2.09507801358259	-2.11974092114946
mmu-miR-34a-5p	1.7672858494021002	1.5710105096118	1.53205513260886	2.25600239767786	1.31046532507471	1.9611008554761398	0.8831365859250692	1.70579213547543	2.2404402948212403	1.4613572372144499	0.8619185150893851	0.867508983122299	1.00060086717609	1.37819880264054	1.4755762111818	0.9565275021563571
mmu-miR-34a-3p	-1.88310262792055	-1.87972310770935	-1.88190402343243	-1.8822364664426898	-1.8835207088227999	-1.8827223185362398	-1.8243000980158302	-1.8122477411078701	-1.8072504709043202	-1.8360014328498	-1.8295838338038601	-1.8281820731478	-1.7960548062406498	-1.84464609062147	-1.56382049720047	-1.87081083101334
mmu-miR-350-3p	-1.05436649157685	-0.6792865563913659	-1.04374787144511	-1.0466212147107699	-1.058246361773	-0.894921773290253	-0.9284868885489109	-0.8894730782925141	0.0670910654864193	-0.9663644307130691	-0.9455904863807209	-0.941052948646121	-0.837056103486024	-0.24521676661938102	-1.02192055349139	-1.0353371999721899
mmu-miR-351-5p	4.16783849462643	3.6265819312475402	3.8072913647549598	5.66255743646727	5.576533470490559	5.48919176947365	3.67875993426437	4.09383262424013	3.86731857362914	3.5747268208673297	3.3980798805049597	3.7451674917305695	2.5293391910872205	4.10506867550703	6.375167888930839	6.19559051903242
mmu-miR-351-3p	0.658928234307433	0.519998439824228	0.31351436226416496	1.35760290505979	1.13796473717292	1.37658236649784	0.44906499419734003	0.9279092271336551	0.498297744847614	0.7643140806724571	0.43440197275799297	0.43825722168134296	1.04770373496013	0.7095582408761659	1.20119655106507	1.71210989831727
mmu-miR-3535	0.372826930043228	0.395293987494265	0.000589139122537496	0.18517325585429797	-0.0368166476630317	0.297112282820523	1.28845592459216	0.967751499425095	0.18589784045571	0.466065798679636	1.52565037734396	0.11549923470346901	0.24466553059160395	0.411482198774904	0.353694580630076	0.6182638339466829
